"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex"
"147",0.0131706540556188,0.00436712355283132,0.0221800298476916,0.013225569038883,0.00458609812076743,0.0220864436784308,15,2
"148",0.0147610852170885,0.00511058503646199,0.0250588359977855,0.0147468025040939,0.00529065442407631,0.024944577959574,15,2
"149",0.0147750096352234,0.00494028729660434,0.0254018123170636,0.0147417126829828,0.00507831899226788,0.0253291654820119,15,2
"150",0.0111495416175282,0.000753508592265872,0.0218184476738884,0.0111083768847088,0.000909507901602477,0.0215990968221381,15,2
"151",0.00887611066122617,-0.00174979063391039,0.0198609410861276,0.00892180712868927,-0.00148398529877039,0.0197664210212625,15,2
"152",0.00196398226294179,-0.00995826752860577,0.0127034745203028,0.00205845528229237,-0.00987604429944446,0.012593363130791,15,2
"153",-0.000177821766421219,-0.0124337358264021,0.0106403700887125,-0.000164923758318919,-0.0125571348243619,0.0104633258544379,15,2
"154",0.00111504891106732,-0.00964326515220188,0.0110035387840991,0.00116166259542629,-0.00959579251444741,0.010841233447757,15,2
"155",0.00503493707884715,-0.00374784632353602,0.0137933489882456,0.0051410500925252,-0.00345082859451431,0.0137408689290783,15,2
"156",0.00545454723996439,-0.00233063977930532,0.0130088284517078,0.00564792325978193,-0.0020112514917543,0.0130673679067425,15,2
"157",0.00318687986174354,-0.00512666380115646,0.0119972041125733,0.00345911722700162,-0.00475861087690578,0.0122619585490264,25,2
"158",0.000704077947931594,-0.00812130340260778,0.00939699845847696,0.000815014315705667,-0.00795176048182928,0.00940949236096718,25,2
"159",-0.000749824446313198,-0.0105243421706665,0.00854708221982075,-0.000717173595679889,-0.0104945422521513,0.00847455028996901,25,2
"160",-0.00135754875718307,-0.0126017591543524,0.0087901589710083,-0.00136118137156779,-0.0127438465516636,0.00867974327932121,25,2
"161",0.0036575135854006,-0.00668671865931091,0.0145466357613507,0.00359859999013201,-0.00664813611075464,0.0144579762051486,25,2
"162",0.00632046948854889,-0.00463951716774098,0.0187924522438158,0.00623101702831297,-0.0046244503083415,0.0188309986341754,25,2
"163",0.00219434149332222,-0.00939497420431416,0.0134129959880154,0.00233518154550954,-0.00921141905130243,0.0134637174765609,25,2
"164",0.00266105442120299,-0.00883926871740494,0.0140473347568844,0.00278506769275668,-0.00864807448394056,0.0140803518405389,25,2
"165",0.00386146729998339,-0.00726188724946956,0.0154650674025471,0.00394519908824919,-0.00707004254815903,0.015481318393605,25,2
"166",0.00363476455713739,-0.00669364429953713,0.0144361422391358,0.00385194615548683,-0.00635758650944991,0.0146060308158105,25,2
