"","age","sex","median.error","median.abs.error","rmse"
"1",0,1,0.375845799069645,0.516826428967044,0.906116755203441
"2",0,2,0.394152452256569,0.513519396303711,0.867730556575022
"3",5,1,0.158257974315538,0.176108676652542,0.316407436353992
"4",5,2,0.156710955695813,0.173050960536788,0.326346013307052
"5",15,1,0.198245314113613,0.309560369641787,0.447197859937938
"6",15,2,0.217178853231585,0.255911663235225,0.389395809288863
"7",25,1,0.164731414632497,0.408122440152675,0.667908749911959
"8",25,2,0.179303737777758,0.356429690124217,0.543675032789535
"9",35,1,0.156285037746445,0.555491934619175,1.13716797682251
"10",35,2,0.161025958956912,0.465918448561502,0.845726433055177
"11",45,1,0.192706704326936,0.938350059634778,2.12065996397991
"12",45,2,0.180627946655584,0.701571516675085,1.52349258176656
"13",55,1,0.206877924575579,1.56194023283815,3.81219024544042
"14",55,2,0.211683358901548,1.16081000939527,2.59997873773745
"15",65,1,0.264152334694517,2.84770834391976,7.02770262417513
"16",65,2,0.25303087288948,2.11318296098445,4.94418835619035
"17",75,1,0.578324211912112,6.5725887595952,16.239597119033
"18",75,2,0.373396279426414,4.53634804186368,10.7999149874698
"19",85,1,1.73459608069878,22.3075392977051,55.0887519005225
"20",85,2,0.825295815967491,13.3788163492142,34.0476747905258
