"","year","month","pref_id","age","sex","deaths.adj","population","rate.adj","state_id","variable","pref","month.short"
"1",1981,1,1,75,1,534,54865.0666666667,0.0097329691266817,1457,-1.8,"Aichi","Jan"
"2",1981,2,1,75,1,489.357142857143,54986.9333333333,0.00889951690687381,1457,0.1,"Aichi","Feb"
"3",1981,3,1,75,1,478,55108.8,0.00867375083471242,1457,4.8,"Aichi","Mar"
"4",1981,4,1,75,1,438.133333333333,55230.6666666667,0.0079327909615431,1457,10.4,"Aichi","Apr"
"5",1981,5,1,75,1,395,55352.5333333333,0.00713607808374925,1457,14.8,"Aichi","May"
"6",1981,6,1,75,1,382.333333333333,55474.4,0.00689206793283628,1457,19.4,"Aichi","Jun"
"7",1981,7,1,75,1,407,55740.4333333333,0.00730170139808744,1457,23.9,"Aichi","Jul"
"8",1981,8,1,75,1,351,56006.4666666667,0.0062671334381625,1457,23.4,"Aichi","Aug"
"9",1981,9,1,75,1,359.6,56272.5,0.00639033275578657,1457,19,"Aichi","Sep"
"10",1981,10,1,75,1,454,56538.5333333333,0.00802992177606305,1457,13,"Aichi","Oct"
"11",1981,11,1,75,1,435.033333333333,56804.5666666667,0.00765842182876141,1457,5.5,"Aichi","Nov"
"12",1981,12,1,75,1,492,57070.6,0.00862090112947823,1457,1.9,"Aichi","Dec"
"13",1982,1,1,75,1,504,57336.6333333333,0.00879019172733662,1457,0.5,"Aichi","Jan"
"14",1982,2,1,75,1,579.035714285714,57602.6666666667,0.0100522379916274,1457,0.5,"Aichi","Feb"
"15",1982,3,1,75,1,484,57868.7,0.00836376141160938,1457,5.7,"Aichi","Mar"
"16",1982,4,1,75,1,404.033333333333,58134.7333333333,0.00694994730631486,1457,10.4,"Aichi","Apr"
"17",1982,5,1,75,1,400,58400.7666666667,0.00684922515286614,1457,17.3,"Aichi","May"
"18",1982,6,1,75,1,348.233333333333,58666.8,0.00593578196413189,1457,18.9,"Aichi","Jun"
"19",1982,7,1,75,1,391,58849.5,0.00664406664457642,1457,20.9,"Aichi","Jul"
"20",1982,8,1,75,1,385,59032.2,0.0065218643384458,1457,23.6,"Aichi","Aug"
"21",1982,9,1,75,1,348.233333333333,59214.9,0.00588083967605,1457,19.2,"Aichi","Sep"
"22",1982,10,1,75,1,440,59397.6,0.00740770670868857,1457,14,"Aichi","Oct"
"23",1982,11,1,75,1,435.033333333333,59580.3,0.00730163046062764,1457,10.2,"Aichi","Nov"
"24",1982,12,1,75,1,496,59763,0.0082994494921607,1457,4,"Aichi","Dec"
"25",1983,1,1,75,1,565,59945.7,0.00942519646947154,1457,0.9,"Aichi","Jan"
"26",1983,2,1,75,1,558,60128.4,0.00928014049933143,1457,0.4,"Aichi","Feb"
"27",1983,3,1,75,1,478,60311.1,0.0079255725728763,1457,5,"Aichi","Mar"
"28",1983,4,1,75,1,430.9,60493.8,0.00712304401442792,1457,12.8,"Aichi","Apr"
"29",1983,5,1,75,1,377,60676.5,0.00621327861692748,1457,16.4,"Aichi","May"
"30",1983,6,1,75,1,357.533333333334,60859.2,0.00587476229285521,1457,18.7,"Aichi","Jun"
"31",1983,7,1,75,1,385,61208.5666666667,0.00628996921454894,1457,22.3,"Aichi","Jul"
"32",1983,8,1,75,1,391,61557.9333333333,0.00635174020353726,1457,25.1,"Aichi","Aug"
"33",1983,9,1,75,1,420.566666666667,61907.3,0.00679349069765063,1457,20.8,"Aichi","Sep"
"34",1983,10,1,75,1,414,62256.6666666667,0.0066498902393318,1457,14,"Aichi","Oct"
