"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"1",0.0105224620999264,-0.00815709347239567,0.0288222230683586,0.00663350242479969,-0.0115922411887858,0.0248238240279916,0,2,"Intentional self-harm"
"2",0.0104944404802541,-0.00852575920633247,0.0290888589508982,0.00642405145052135,-0.0121918457076927,0.0249206080778993,0,2,"Intentional self-harm"
"3",0.0114803800064775,-0.00837218296231401,0.0312335550388362,0.00645960816626507,-0.0130962543452523,0.0258908807157181,0,2,"Intentional self-harm"
"4",0.0123654824840939,-0.00852733702787026,0.0335771580773122,0.0065153814543873,-0.014153123192065,0.0270640836350808,0,2,"Intentional self-harm"
"5",0.0127778422708549,-0.0088873995414696,0.0349422444244175,0.0065152868714018,-0.0149074382533349,0.0277898404637466,0,2,"Intentional self-harm"
"6",0.0133372280128568,-0.00889329586555148,0.0364241158884991,0.00662414787352929,-0.0153888570707463,0.0285333919387776,0,2,"Intentional self-harm"
"7",0.0134123023039481,-0.009139096930816,0.0368435729344262,0.00662747548143429,-0.0156938866366246,0.0288113493772544,0,2,"Intentional self-harm"
"8",0.0136043543288279,-0.00889831480245814,0.0371475735878042,0.00704849073369774,-0.0151325631362583,0.0294025993817358,0,2,"Intentional self-harm"
"9",0.0138890571728138,-0.00814266376709777,0.0372287859048998,0.00744384656141221,-0.0142403848930558,0.0296068670031841,0,2,"Intentional self-harm"
"10",0.0132920283785294,-0.00789201514812437,0.035362492736248,0.00735393061247085,-0.0134784079093176,0.0285525822526019,0,2,"Intentional self-harm"
"11",0.0120331349716887,-0.00796950704735844,0.0321591284985867,0.0071428401137307,-0.012411429766313,0.0268866429526018,0,2,"Intentional self-harm"
"12",0.0111098862291029,-0.00767695558400104,0.0297205595317729,0.00678687459156197,-0.0115786400280147,0.0251748493973049,0,2,"Intentional self-harm"
"13",0.0152633678590473,-0.00151248431714314,0.0313149672694806,0.0133081533394963,-0.00316253887367863,0.0295400407942293,5,2,"Intentional self-harm"
"14",0.0163541990220298,-0.000279358689372868,0.0325428651553361,0.0141718857399907,-0.0023701976694744,0.0306748742204244,5,2,"Intentional self-harm"
"15",0.0187632855300108,0.00147378389919963,0.0364548607197243,0.0154354632148142,-0.00189456669386561,0.0331789090151456,5,2,"Intentional self-harm"
"16",0.022237583466951,0.00386067947052665,0.0430689359818975,0.0176894907700928,-0.00064297073882039,0.0377845146863097,5,2,"Intentional self-harm"
"17",0.0221412151369611,0.00298192109077864,0.0435564586361201,0.0170715033680265,-0.00202943634445394,0.0375891139983369,5,2,"Intentional self-harm"
"18",0.021490094833567,0.00154156165369676,0.0434164519585375,0.016182712159797,-0.00378449047212519,0.0371277520228632,5,2,"Intentional self-harm"
"19",0.0204955266739294,0.00010914811748404,0.0423682256492058,0.0152999769523725,-0.00518383181896481,0.0363043994329208,5,2,"Intentional self-harm"
"20",0.0189943292662205,-0.00172612313115546,0.0402877838878418,0.0142500255353484,-0.0065163761045004,0.0349538204740461,5,2,"Intentional self-harm"
"21",0.0181840194895035,-0.00224800913968518,0.0388760021179204,0.0133824945480823,-0.00720358281673892,0.0335023965602068,5,2,"Intentional self-harm"
"22",0.0168824623491683,-0.00278375154806453,0.03617033342997,0.0125193490708489,-0.00729989884828034,0.0315155538767834,5,2,"Intentional self-harm"
"23",0.0167120238844569,-0.00125533053864927,0.034516178361866,0.0132261413987513,-0.00470363463159922,0.0309390248515081,5,2,"Intentional self-harm"
"24",0.0148894903877243,-0.00234135562197442,0.0312685795862907,0.0119733994138915,-0.00512774871647294,0.0283709976523662,5,2,"Intentional self-harm"
"25",0.00626938928629939,-0.00384114611714742,0.0163684968340351,0.00668717349554908,-0.00369294195002842,0.0171943661309453,15,2,"Intentional self-harm"
"26",0.00457393589430154,-0.00590122868159795,0.0146305150703071,0.00489594356650445,-0.00585812241330925,0.0153588457216431,15,2,"Intentional self-harm"
"27",0.00555927629729636,-0.005475741225759,0.0164171372414317,0.00460268938434871,-0.0068316791457211,0.0157068162733389,15,2,"Intentional self-harm"
"28",0.00680950539983053,-0.00515996709553971,0.0189862633642651,0.00510476330991405,-0.00732814026222839,0.0173635235412461,15,2,"Intentional self-harm"
"29",0.00644002454151688,-0.00624220779645873,0.0190331498081426,0.00471749493368259,-0.00836229924004509,0.0174022923605646,15,2,"Intentional self-harm"
"30",0.00677271224755497,-0.0066060210134035,0.0200839683784944,0.00515056673885788,-0.00857081815490082,0.0185265339175858,15,2,"Intentional self-harm"
"31",0.00691292636344594,-0.00686363676563701,0.0205381748541185,0.00533464188815259,-0.00881079279549171,0.0190205930242658,15,2,"Intentional self-harm"
"32",0.00885425398480118,-0.00465850687390079,0.0230755889932713,0.00778319666421202,-0.00596998784981546,0.0221029554621389,15,2,"Intentional self-harm"
"33",0.00956694633176597,-0.00363446338137386,0.0237693310240238,0.00902709545089926,-0.00435078024686843,0.0234453825847772,15,2,"Intentional self-harm"
"34",0.00949583247201569,-0.00289565020936737,0.0228403142651776,0.00915864191729594,-0.00345270614315833,0.0227616404028632,15,2,"Intentional self-harm"
"35",0.00688705304374224,-0.00459654653019181,0.018263987816889,0.00687971101694318,-0.00482094852259231,0.0185300882701214,15,2,"Intentional self-harm"
"36",0.0069418573252454,-0.00340855818181859,0.0173582332935921,0.00729130682103174,-0.0032733473729016,0.0180531654541457,15,2,"Intentional self-harm"
"37",0.00592056432144223,-0.00427237851180404,0.0160094759366059,0.00547200553493581,-0.0042998296123178,0.0151424550760067,25,2,"Intentional self-harm"
"38",0.00453749817175359,-0.00620311237708227,0.014557574176425,0.00572938531423865,-0.00433830786865141,0.0155233880128632,25,2,"Intentional self-harm"
"39",0.0109432708830146,3.76658853191193e-05,0.0228408422252739,0.00978336744280924,-0.000629870022329945,0.0208027300949485,25,2,"Intentional self-harm"
"40",0.00966522960647516,-0.00268020035216151,0.0223332312796292,0.00845202330712959,-0.00316682551237374,0.0200091016602708,25,2,"Intentional self-harm"
"41",0.010917331887946,-0.00176489051504869,0.0242557231399445,0.0102385601661533,-0.00155295715276696,0.0225029435302556,25,2,"Intentional self-harm"
"42",0.0101811756851578,-0.00344752501793872,0.0240103438612924,0.00898116442144396,-0.00360776668939966,0.0215129656845577,25,2,"Intentional self-harm"
"43",0.0129415428476367,-0.000774846659614546,0.0280101470469442,0.0101961464850148,-0.00254831050453964,0.0233590078179117,25,2,"Intentional self-harm"
"44",0.0132627020763058,-0.000658094417056417,0.028753300595908,0.0104348006428134,-0.00245336005502403,0.0239263195383519,25,2,"Intentional self-harm"
"45",0.0124506523544402,-0.00130465000683273,0.0277336478200258,0.0102751984541025,-0.00240247669955443,0.0237285865555511,25,2,"Intentional self-harm"
"46",0.0115338777332199,-0.00120825769352683,0.025744936463183,0.00982362506873047,-0.00207559298653571,0.0227068799515819,25,2,"Intentional self-harm"
"47",0.00393686494636201,-0.00839941690815326,0.0152584513266918,0.00428383573846206,-0.00703696897936441,0.0150138980906808,25,2,"Intentional self-harm"
"48",0.00300705975786272,-0.00784445925128113,0.013045999580892,0.00369092011850732,-0.00636676949876597,0.0133313160029946,25,2,"Intentional self-harm"
"49",0.00731768109895762,-0.00165598221395436,0.0161077094767527,0.00702425453041371,-0.00205299152094489,0.0160176635652659,35,2,"Intentional self-harm"
"50",0.0110824486570681,0.00219790521707974,0.020868847268213,0.0108219962300523,0.00164686596745705,0.0208532154279084,35,2,"Intentional self-harm"
"51",0.00594169363405924,-0.00423869863128165,0.0154510067098965,0.00546333784902145,-0.00461154485714767,0.0151171427264263,35,2,"Intentional self-harm"
"52",0.00746841361540852,-0.00332896565726748,0.0182419546479267,0.00590998859301502,-0.0049758514259232,0.0166465516018454,35,2,"Intentional self-harm"
"53",0.0079213619219268,-0.00317825863929539,0.0192581166822234,0.00653201257447696,-0.00453292941432899,0.0177761911662372,35,2,"Intentional self-harm"
"54",0.00583973397450746,-0.0064850384470248,0.0175229910891491,0.00437609643938906,-0.00766479886521231,0.0160145429324799,35,2,"Intentional self-harm"
"55",0.00642808129453558,-0.00601135360839135,0.01849328217075,0.0043674878516529,-0.007895655423119,0.0163244455746616,35,2,"Intentional self-harm"
"56",0.00728581463967174,-0.00513469837054167,0.0196357541228107,0.00383920511545595,-0.00877721433650344,0.0159340115537683,35,2,"Intentional self-harm"
