"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"1",0.00484686543686367,-0.0100115669000647,0.0183606860389268,-0.000838708523601923,-0.0231716860447417,0.0214547697782977,0,2,"Assault"
"2",0.00575200634781739,-0.00925651102567929,0.0194582709247692,-0.00294729256261699,-0.0253680987430247,0.0194391036692277,0,2,"Assault"
"3",0.0108980470059978,-0.00390794865969289,0.0265234121608892,0.0161596319289199,-0.0100336287563742,0.042353532594725,0,2,"Assault"
"4",0.0138795623256282,-0.00221686959242109,0.0320789037403287,0.0211712135899827,-0.0121496572421942,0.0544348279479624,0,2,"Assault"
"5",0.015928939984322,-0.000914478911146745,0.0358011009600407,0.0311262749291101,-0.00236737697539838,0.0648959731371828,0,2,"Assault"
"6",0.0143780843636971,-0.00328676263843329,0.0337559348972571,0.0101631723980104,-0.0286552345012503,0.0485115095552251,0,2,"Assault"
"7",0.0142512883741845,-0.00372368440089971,0.033904805683764,0.0091997678189191,-0.0293807426246599,0.047309382323979,0,2,"Assault"
"8",0.0160398811250012,-0.001938986098357,0.0376326570082336,0.0345256622240798,-0.00490443534430917,0.0743222962415123,0,2,"Assault"
"9",0.0151521891856927,-0.00255745676256986,0.036576545106634,0.0387615735539113,-0.00161727998245511,0.0799253438449909,0,2,"Assault"
"10",0.0107510897197406,-0.00626716152521181,0.0285882839948389,0.0126401806379102,-0.0231258911903525,0.0482917331102935,0,2,"Assault"
"11",0.006326373307373,-0.0104081236269048,0.0215835133580138,-0.00640903564498875,-0.0349059967909164,0.0219273602324584,0,2,"Assault"
"12",0.00635849174164682,-0.0080740824117907,0.0201752722049805,0.0074661896823841,-0.0147868561945769,0.0299019308052163,0,2,"Assault"
"13",0.0138994479185658,-0.00105617100218817,0.0286450698235917,0.00886627513237325,-0.00633084707404647,0.0239560428984009,5,2,"Assault"
"14",0.0139368607673878,-0.00121402978742313,0.0290571541861569,0.00887388651599923,-0.00660959191176086,0.0244102143297192,5,2,"Assault"
"15",0.0135966146064393,-0.00259340204744607,0.0297286145080903,0.00888164124067541,-0.0074842678084675,0.0255343874521991,5,2,"Assault"
"16",0.0111189190591009,-0.00734109023591038,0.0279863387697977,0.00625478013617222,-0.0121835819984164,0.023519578177061,5,2,"Assault"
"17",0.0113172385468609,-0.00757876127694581,0.0288039093543292,0.00601778817946966,-0.0129559750452615,0.0238340792501855,5,2,"Assault"
"18",0.0113383996032781,-0.00830701961284641,0.0294020351219468,0.00517711711386993,-0.0150190037034879,0.023482737438167,5,2,"Assault"
"19",0.013717015146858,-0.0051841088595374,0.0325865911489487,0.00713861168985707,-0.0123142518863508,0.0260083560956283,5,2,"Assault"
"20",0.0138631813837989,-0.00520098174975129,0.0327618462326629,0.00751358836177454,-0.0120497781788631,0.0265083353854563,5,2,"Assault"
"21",0.0145011815739037,-0.00417740945979107,0.0332741565398183,0.00812829300717728,-0.0110733159209123,0.0269201265586725,5,2,"Assault"
"22",0.0160067701639951,-0.00142577881432652,0.0344721432028756,0.009929025383592,-0.00790745638518882,0.0284082283791038,5,2,"Assault"
"23",0.0166764292320246,0.000629835434950741,0.0339278364127158,0.0108914380793367,-0.0054401867867204,0.028208679303616,5,2,"Assault"
"24",0.0159624487989236,0.00112106914389952,0.0314708716064356,0.0106153442171118,-0.00445706839092556,0.0263276167232,5,2,"Assault"
"25",0.0129257276410974,0.00300549520350705,0.0229382347172399,0.0133733455644032,0.0033155329894632,0.0236645032296654,15,2,"Assault"
"26",0.0112962704811856,0.000492058100918584,0.0214204211007679,0.0112699466871717,0.00036254529738214,0.0216713854500514,15,2,"Assault"
"27",0.0136820279300059,0.00267775883040288,0.0249752678113379,0.0138139632787621,0.00264833445372129,0.0252605479939749,15,2,"Assault"
"28",0.0152983217614349,0.00355409927230992,0.0281460858038571,0.0156030718803351,0.00367799584309899,0.0285348566108655,15,2,"Assault"
"29",0.015647229482951,0.00344988631657638,0.0291629961664595,0.0153803210605365,0.00306648014112882,0.0286654709882855,15,2,"Assault"
"30",0.0132445384652713,0.000108056826649319,0.0264056953711712,0.0124490620781724,-0.000736663713943994,0.0255231462714839,15,2,"Assault"
"31",0.0117057140180811,-0.00222396759973244,0.0249306524902329,0.0104911160478124,-0.0034662396343626,0.0237005965367371,15,2,"Assault"
"32",0.0109979273284159,-0.00323517307341512,0.0242083377423596,0.00962775739266067,-0.00464146494316168,0.0228756901827766,15,2,"Assault"
"33",0.0116402954564872,-0.00200200844163088,0.024793602764493,0.0103463630277468,-0.00336768576955714,0.0234404791683346,15,2,"Assault"
"34",0.0117458961526693,-0.00102214529845992,0.0241188011194922,0.0106500752973758,-0.00221920789663482,0.0230249037276094,15,2,"Assault"
"35",0.0118927519440649,0.000399967496638927,0.0230660506143964,0.0112484236809404,-0.000334919133644578,0.0225246367246288,15,2,"Assault"
"36",0.0130844669448416,0.00316529436852238,0.0231939403094575,0.0129418682140817,0.00286372648384118,0.0231761965919258,15,2,"Assault"
"37",0.00668899335316997,-0.00373645063194117,0.0177075206950953,0.00890000072171935,-0.00640253213289076,0.0241981546068029,25,2,"Assault"
"38",-0.000157784982705239,-0.0118271037308503,0.0106138194439378,-0.00376562813573254,-0.0195241771654296,0.0119943210935166,25,2,"Assault"
"39",-0.00365892823051082,-0.0172286071325657,0.00827139557693392,-0.00801157360109645,-0.0268962982382244,0.0108384427434703,25,2,"Assault"
"40",-0.00506768311815106,-0.0202827662631484,0.00801407454065123,-0.00888780078902258,-0.0314519082829881,0.0136708362199926,25,2,"Assault"
"41",-0.00584222710007326,-0.022404918686063,0.00800677061103633,-0.0194425932652714,-0.0424252546820876,0.0033896777732031,25,2,"Assault"
"42",3.61491312089591e-05,-0.0152848360808762,0.0144396980810481,0.000290502226828562,-0.0260507171453854,0.0266607073746145,25,2,"Assault"
"43",0.00524430407671696,-0.00958203781428743,0.0208929466118485,0.00914327340040337,-0.0179772150516712,0.0362844017601504,25,2,"Assault"
"44",0.00926513406055514,-0.00544895306848519,0.0258541517263027,0.0131243927538263,-0.0140880183013022,0.040217639303952,25,2,"Assault"
"45",0.0130480351445477,-0.00168778903934041,0.0310168214204817,0.0301279105641999,0.00177986945521422,0.0587363287275156,25,2,"Assault"
"46",0.0111470551897785,-0.00229743056443394,0.026138033801288,0.0136037538397504,-0.0103394105080986,0.0374937001131185,25,2,"Assault"
"47",0.00905163611408269,-0.00307106029510203,0.0214627739002434,0.00480349331658798,-0.0143450987049083,0.0239279156293103,25,2,"Assault"
"48",0.0109997651495634,0.000421155367407854,0.0227851258445312,0.0166681915487306,0.00172889486932994,0.0316693471977754,25,2,"Assault"
"49",0.00832650084053164,-0.00246433423839509,0.0189721374837572,0.0104768353969748,-0.00653607711961396,0.0274921491936746,35,2,"Assault"
"50",0.00478694962120447,-0.00761677643766175,0.0155941151354538,-0.00477325994064944,-0.021667114181448,0.0121020150865638,35,2,"Assault"
"51",0.0074438673356348,-0.00478421144006071,0.01907270221592,0.00839875536186216,-0.0117382816801909,0.0285373160191085,35,2,"Assault"
"52",0.00884819197739828,-0.00448763241421125,0.0216827905498974,0.00192790629422011,-0.0231972778234336,0.0268996861422506,35,2,"Assault"
"53",0.0128975046624901,-0.000302913268568333,0.0276315956206118,0.0225503746230893,-0.00290634029347862,0.0480878001874432,35,2,"Assault"
"54",0.0138381148735499,-2.0996192156543e-05,0.0294019717038099,0.0168795091115663,-0.0121560942333062,0.0457895261499992,35,2,"Assault"
"55",0.0148612183429297,0.000705142601997829,0.0312590591816444,0.0268562557327593,-0.00280062328867582,0.0567319884254752,35,2,"Assault"
"56",0.0129368224919701,-0.00153542767286927,0.0282220510308424,0.00530984362735053,-0.025214253728201,0.0355233357873066,35,2,"Assault"
"57",0.0132158048046902,-0.000937217461095412,0.0285781580922299,0.01134784802974,-0.0201282438931132,0.04263394687495,35,2,"Assault"
