"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"1",0.0126939266998341,-0.00528595612929369,0.0300842896686451,0.00882555676915613,-0.00903609928326047,0.0264416768426125,0,2,"Accidental falls"
"2",0.0127274504813741,-0.00558356421716399,0.0303775164456809,0.00895127733240762,-0.00924278184915301,0.0269004138126976,0,2,"Accidental falls"
"3",0.0140958634567314,-0.00479524408049035,0.0328462527265892,0.00959491676032354,-0.00940680802239536,0.0285499962036995,0,2,"Accidental falls"
"4",0.0161245389333244,-0.00337688552432378,0.0367760983117531,0.0109589033358706,-0.00881495982139954,0.0314832526670788,0,2,"Accidental falls"
"5",0.0169373625367984,-0.00319913629836426,0.0387350959065487,0.0112587429215246,-0.00915177565391717,0.0326087733128943,0,2,"Accidental falls"
"6",0.0166445407654047,-0.00412086290131243,0.0388598284135415,0.0105563153787377,-0.0106131770475767,0.0321930071033978,0,2,"Accidental falls"
"7",0.0161298961447888,-0.00506338305058605,0.0383492735797382,0.00985489470667091,-0.0118106875345113,0.0315049838763809,0,2,"Accidental falls"
"8",0.0162297681126463,-0.00493418393179663,0.0386007784572191,0.0100580546676489,-0.0115555405037841,0.0318680440128659,0,2,"Accidental falls"
"9",0.016285499035041,-0.00452933364422349,0.0384831042031421,0.0100655371981668,-0.0112228609703584,0.0316156053159299,0,2,"Accidental falls"
"10",0.0157709290932,-0.00426386743240874,0.0368397438027019,0.0100131267713259,-0.0103808114214867,0.0306841417564063,0,2,"Accidental falls"
"11",0.0139819148634236,-0.0051672233118331,0.0329546932399923,0.00930933570138566,-0.0098752746164717,0.0283911426288949,0,2,"Accidental falls"
"12",0.0132816693596184,-0.00467648289112567,0.0309065223938274,0.00901551492082493,-0.00889666309670198,0.0267802194203723,0,2,"Accidental falls"
"13",0.0130943032308169,-0.00483007745709347,0.0305133542416031,0.00862513091688366,-0.00904673549677409,0.0261652053807447,5,2,"Accidental falls"
"14",0.0132124966643803,-0.00498911210518272,0.0309252932813252,0.00851901749833556,-0.00953187980614701,0.0263869137672016,5,2,"Accidental falls"
"15",0.0140278132315706,-0.00495719244710321,0.032814038099793,0.00865628833161215,-0.0103097910633202,0.0274592840516154,5,2,"Accidental falls"
"16",0.0149579746040176,-0.00493205596198534,0.0351447747933901,0.00886337773158646,-0.0111682270421989,0.0288007443314879,5,2,"Accidental falls"
"17",0.0154824320665803,-0.00504324660234231,0.0365916210347676,0.00911389129321271,-0.0115442676037077,0.0298074957114475,5,2,"Accidental falls"
