"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"39",-0.000353733946694201,-0.0102001462354767,0.00868485355520193,-0.000749824446313198,-0.0105243421706665,0.00854708221982075,25,2,"Transport accidents"
"40",-0.000988359540786612,-0.0125532914622661,0.0089581460874034,-0.00135754875718307,-0.0126017591543524,0.0087901589710083,25,2,"Transport accidents"
"41",0.00471153765688921,-0.00547344798801484,0.0157242562950406,0.0036575135854006,-0.00668671865931091,0.0145466357613507,25,2,"Transport accidents"
"42",0.00779699422638864,-0.00305747175368841,0.0207343064102883,0.00632046948854889,-0.00463951716774098,0.0187924522438158,25,2,"Transport accidents"
"43",0.00458429660058534,-0.00667694650798078,0.0159462359130674,0.00219434149332222,-0.00939497420431416,0.0134129959880154,25,2,"Transport accidents"
"44",0.00471032344583259,-0.00656890457907144,0.016211742125457,0.00266105442120299,-0.00883926871740494,0.0140473347568844,25,2,"Transport accidents"
"45",0.00583353950058077,-0.00509575366282864,0.0178402592451665,0.00386146729998339,-0.00726188724946956,0.0154650674025471,25,2,"Transport accidents"
"46",0.00516893047074942,-0.00495176798336786,0.0161986745158642,0.00363476455713739,-0.00669364429953713,0.0144361422391358,25,2,"Transport accidents"
"47",0.0022036054350984,-0.0070974416418185,0.0112212080650714,0.00166894251217047,-0.00766997821930261,0.0109092891035524,25,2,"Transport accidents"
"48",0.00111000583286427,-0.00703508975671993,0.00887984242008678,0.000568667413935676,-0.00765717623077631,0.00855052937047434,25,2,"Transport accidents"
"49",0.00317179513963186,-0.00600948010075815,0.0123813612265555,0.00307800028137361,-0.0063802270316942,0.0125518138810841,35,2,"Transport accidents"
"50",0.00432802531914819,-0.00491472473989718,0.0143076809846538,0.00595279152809569,-0.0037440176958587,0.0167960244788871,35,2,"Transport accidents"
"51",0.000501453935179137,-0.0105533856249834,0.0106589187879247,0.000669488071412514,-0.0103524205096435,0.011123009323772,35,2,"Transport accidents"
"52",-0.00353111108592402,-0.0190240454075914,0.00841823016123541,-0.00418833884162822,-0.0194219243185436,0.00783391274106216,35,2,"Transport accidents"
"53",0.00515088282412033,-0.00638015974912751,0.0177163883305167,0.00252160453954131,-0.00937714102378383,0.0145459928517413,35,2,"Transport accidents"
"54",0.00939147740161943,-0.0030282734310472,0.0248830471694869,0.00647238832743698,-0.00585284464106811,0.0206045516037477,35,2,"Transport accidents"
"55",0.00656215120928427,-0.00587581628139328,0.0201774111721714,0.00506759156055863,-0.00751360807151905,0.0185476214018383,35,2,"Transport accidents"
"56",0.00285886825733523,-0.0110058826542427,0.0154140080319222,0.00165868981210688,-0.012044643009651,0.0144253473962194,35,2,"Transport accidents"
"57",0.00329901763537895,-0.0101433197177476,0.0158317560745356,0.00200448059703041,-0.0114050355162166,0.0146629486154161,35,2,"Transport accidents"
"58",0.00476264019150008,-0.00710239623146589,0.0166873051906778,0.00390633548199304,-0.00805923251222398,0.0159700669272061,35,2,"Transport accidents"
"59",0.00760930647822568,-0.00247203401888642,0.0193952911016682,0.00680460566609555,-0.00346955157025819,0.018440777892261,35,2,"Transport accidents"
"60",0.00161442449980377,-0.00784028010211619,0.0103418187719973,0.000782289437968224,-0.00885188784242808,0.00974672314164327,35,2,"Transport accidents"
"61",0.00141569258190613,-0.00731733249924292,0.0101521520123991,0.00226185289588439,-0.0111373545334812,0.0156490959167773,45,2,"Transport accidents"
"62",-0.000521152931722682,-0.00986524205577589,0.00831920509730606,-0.00200619117875805,-0.0156803768099497,0.0116746877438844,45,2,"Transport accidents"
"63",-0.00201191956835331,-0.0130459343693603,0.00767521301638993,-0.011613914957402,-0.0276555176191728,0.00436702696218043,45,2,"Transport accidents"
"64",0.00183689887421091,-0.00914258111614181,0.012685348497914,0.00172354456548967,-0.018867877741023,0.0223007976074539,45,2,"Transport accidents"
"65",0.00544997023519625,-0.00554867055171286,0.0175488140811588,0.010019045699793,-0.0103502581296505,0.0303634478851975,45,2,"Transport accidents"
"66",0.00781864788247552,-0.00379945656653806,0.0214573636360664,0.0216241349764744,-0.00143675483939741,0.0447645730346747,45,2,"Transport accidents"
"67",0.00645280503648206,-0.00523857619205762,0.0193301024020291,0.00839857564518001,-0.0144580879893462,0.0312142055968801,45,2,"Transport accidents"
"68",0.00503037646014145,-0.00687217378693229,0.0175272431698696,0.00438196211986001,-0.019392352920835,0.0280870072875037,45,2,"Transport accidents"
"69",0.00412203606909869,-0.00770953675390041,0.0163202672969052,0.00539869853587092,-0.0189679315170336,0.0297596859504237,45,2,"Transport accidents"
"70",0.00295187826191213,-0.00818321370995485,0.0140820241721999,0.00309976379856515,-0.0179428102826967,0.0241154624167211,45,2,"Transport accidents"
"71",0.00164931018307973,-0.00834691670914679,0.0113089837319617,-0.00206867013219619,-0.0181273437949467,0.0139860077599848,45,2,"Transport accidents"
"72",0.00244222821039005,-0.00607924648858555,0.0111270843514276,0.00409567174869078,-0.0084033995406912,0.0166205846928759,45,2,"Transport accidents"
"73",0.00210325117412665,-0.00699006023224926,0.0114920047860668,0.00549130756882415,-0.008804837579017,0.0197828987126648,55,2,"Transport accidents"
"74",0.00194448512416562,-0.00741167360089638,0.0114476558261089,0.00397288158038329,-0.010366209449257,0.0183247754527025,55,2,"Transport accidents"
"75",-5.86016422892065e-05,-0.0110653490256466,0.010080868858425,-0.00563212312046734,-0.0227643841566615,0.0114532116004548,55,2,"Transport accidents"
"76",0.00130019040361849,-0.010547514388496,0.0126273235392852,-0.00105884731544301,-0.0229384810388625,0.0207922235962566,55,2,"Transport accidents"
"77",0.00328246586114874,-0.00860528980931767,0.0153610557970557,0.00319557227045553,-0.0187334639778365,0.0250879404151903,55,2,"Transport accidents"
"78",0.00529813186033623,-0.00689727996246826,0.0185428445730298,0.0119191056941698,-0.0126100388408137,0.0365021547072008,55,2,"Transport accidents"
"79",0.0056116454103003,-0.00684338285822011,0.0190320485985613,0.00193836467522274,-0.0232346209365399,0.0269712348895447,55,2,"Transport accidents"
"80",0.00767261610793272,-0.00477703235730819,0.022279610848624,0.0204738039582663,-0.00475277717304802,0.0457900484359355,55,2,"Transport accidents"
"81",0.00646862682375313,-0.00570283511057338,0.0203210374731583,0.0090554309860088,-0.016723487406359,0.0347231814960336,55,2,"Transport accidents"
"82",0.00543973011087381,-0.00586016036126662,0.0182336182997264,0.018121910867113,-0.00376241200623566,0.0400833369471475,55,2,"Transport accidents"
"83",-7.94760888581001e-05,-0.011034256474957,0.00993789076288562,-0.00857505783260148,-0.0254584168658457,0.00828427438793286,55,2,"Transport accidents"
"84",-0.00048737495035102,-0.00990431913042551,0.00832927910186033,-0.00382410006631579,-0.0166614549101924,0.00903772428660987,55,2,"Transport accidents"
"85",0.0124077217591348,0.00337224625898284,0.0219794232547065,0.0127575712972287,0.00335411043198925,0.0227401050100444,65,2,"Transport accidents"
"86",0.0151509625990401,0.005692279188069,0.0256854165157324,0.0152012779813954,0.0052916963179404,0.0260719373017917,65,2,"Transport accidents"
"87",0.0137993631823656,0.00354495368485104,0.0246504573517535,0.013211278064242,0.00251851760843445,0.024237628504987,65,2,"Transport accidents"
"88",0.012993396282446,0.00165102206098263,0.0248982189464617,0.0127070575943628,0.000957548515818491,0.0249157571965987,65,2,"Transport accidents"
"89",0.0115524816871549,-0.000325274508154512,0.0236052090525095,0.0112066718434303,-0.000976761659823728,0.0235066385186663,65,2,"Transport accidents"
"90",0.0107021178789066,-0.00178477426936387,0.0234466109478381,0.0105239093860735,-0.00223495435326859,0.0235627190593474,65,2,"Transport accidents"
"91",0.0082921554660102,-0.00496496553344778,0.0209277936916723,0.0083291817503434,-0.00498595661016098,0.0213399663571687,65,2,"Transport accidents"
