"","year","month","pref_id","age","sex","deaths.adj","population","rate.adj","state_id","variable","pref","month.short"
"1",1981,1,1,75,2,498,76566.5833333333,0.00650414290829659,1457,-1.8,"Aichi","Jan"
"2",1981,2,1,75,2,479.392857142857,76738.6666666667,0.00624708348433024,1457,0.1,"Aichi","Feb"
"3",1981,3,1,75,2,456,76910.75,0.00592895011425581,1457,4.8,"Aichi","Mar"
"4",1981,4,1,75,2,434,77082.8333333333,0.00563030679117919,1457,10.4,"Aichi","Apr"
"5",1981,5,1,75,2,429,77254.9166666667,0.00555304462822754,1457,14.8,"Aichi","May"
"6",1981,6,1,75,2,358.566666666667,77427,0.00463102879701741,1457,19.4,"Aichi","Jun"
"7",1981,7,1,75,2,408,77840.1666666667,0.00524150984603065,1457,23.9,"Aichi","Jul"
"8",1981,8,1,75,2,326,78253.3333333333,0.00416595672175839,1457,23.4,"Aichi","Aug"
"9",1981,9,1,75,2,342.033333333334,78666.5,0.00434789056756477,1457,19,"Aichi","Sep"
"10",1981,10,1,75,2,378,79079.6666666667,0.0047799897993163,1457,13,"Aichi","Oct"
"11",1981,11,1,75,2,413.333333333333,79492.8333333333,0.00519963015533895,1457,5.5,"Aichi","Nov"
"12",1981,12,1,75,2,432,79906,0.00540635246414537,1457,1.9,"Aichi","Dec"
"13",1982,1,1,75,2,460,80319.1666666667,0.00572715105360904,1457,0.5,"Aichi","Jan"
"14",1982,2,1,75,2,575.714285714285,80732.3333333333,0.00713114884636414,1457,0.5,"Aichi","Feb"
"15",1982,3,1,75,2,449,81145.5,0.00553327048326771,1457,5.7,"Aichi","Mar"
"16",1982,4,1,75,2,447.433333333333,81558.6666666667,0.00548603050564828,1457,10.4,"Aichi","Apr"
"17",1982,5,1,75,2,376,81971.8333333333,0.0045869414494003,1457,17.3,"Aichi","May"
"18",1982,6,1,75,2,358.566666666667,82385,0.00435232950982178,1457,18.9,"Aichi","Jun"
"19",1982,7,1,75,2,332,82798.1666666667,0.00400975061847183,1457,20.9,"Aichi","Jul"
"20",1982,8,1,75,2,355,83211.3333333333,0.00426624578382752,1457,23.6,"Aichi","Aug"
"21",1982,9,1,75,2,335.833333333334,83624.5,0.00401596820708445,1457,19.2,"Aichi","Sep"
"22",1982,10,1,75,2,374,84037.6666666667,0.00445038534308028,1457,14,"Aichi","Oct"
"23",1982,11,1,75,2,434,84450.8333333333,0.00513908487186825,1457,10.2,"Aichi","Nov"
"24",1982,12,1,75,2,449,84864,0.00529081825037707,1457,4,"Aichi","Dec"
"25",1983,1,1,75,2,567,85277.1666666667,0.00664890758174814,1457,0.9,"Aichi","Jan"
"26",1983,2,1,75,2,518.142857142857,85690.3333333333,0.00604668971384781,1457,0.4,"Aichi","Feb"
"27",1983,3,1,75,2,513,86103.5,0.00595794596038489,1457,5,"Aichi","Mar"
"28",1983,4,1,75,2,456.733333333333,86516.6666666667,0.00527913696782893,1457,12.8,"Aichi","Apr"
"29",1983,5,1,75,2,410,86929.8333333333,0.00471644755636251,1457,16.4,"Aichi","May"
"30",1983,6,1,75,2,368.9,87343,0.00422357830621801,1457,18.7,"Aichi","Jun"
"31",1983,7,1,75,2,392,87756.1666666667,0.0044669225524512,1457,22.3,"Aichi","Jul"
"32",1983,8,1,75,2,469,88169.3333333333,0.00531930981293571,1457,25.1,"Aichi","Aug"
"33",1983,9,1,75,2,332.733333333333,88582.5,0.00375619714202391,1457,20.8,"Aichi","Sep"
"34",1983,10,1,75,2,364,88995.6666666667,0.00409008678325162,1457,14,"Aichi","Oct"
"35",1983,11,1,75,2,414.366666666666,89408.8333333333,0.00463451597810059,1457,7.5,"Aichi","Nov"
"36",1983,12,1,75,2,472,89822,0.00525483734497117,1457,1.7,"Aichi","Dec"
"37",1984,1,1,75,2,484,90235.1666666667,0.0053637624651143,1457,-1.6,"Aichi","Jan"
"38",1984,2,1,75,2,512.03448275862,90648.3333333333,0.00564858132444377,1457,-2.1,"Aichi","Feb"
"39",1984,3,1,75,2,438,91061.5,0.00480993614205784,1457,1,"Aichi","Mar"
"40",1984,4,1,75,2,459.833333333333,91474.6666666667,0.00502689269160132,1457,9.9,"Aichi","Apr"
"41",1984,5,1,75,2,407,91887.8333333333,0.0044293132750618,1457,15.4,"Aichi","May"
"42",1984,6,1,75,2,377.166666666666,92301,0.00408626847668677,1457,20.3,"Aichi","Jun"
"43",1984,7,1,75,2,422,92870.75,0.00454394952124323,1457,24.1,"Aichi","Jul"
"44",1984,8,1,75,2,433,93440.5,0.0046339649295541,1457,25.2,"Aichi","Aug"
"45",1984,9,1,75,2,345.133333333334,94010.25,0.00367123088528468,1457,20,"Aichi","Sep"
"46",1984,10,1,75,2,398,94580,0.00420807781772045,1457,13.7,"Aichi","Oct"
"47",1984,11,1,75,2,411.266666666667,95149.75,0.00432230948233355,1457,8.6,"Aichi","Nov"
"48",1984,12,1,75,2,443,95719.5,0.00462810608078814,1457,3.1,"Aichi","Dec"
"49",1985,1,1,75,2,507,96289.25,0.00526538528444245,1457,-1,"Aichi","Jan"
"50",1985,2,1,75,2,484.928571428572,96859,0.0050065411725144,1457,1.6,"Aichi","Feb"
"51",1985,3,1,75,2,460,97428.75,0.00472139897104294,1457,5.6,"Aichi","Mar"
"52",1985,4,1,75,2,389.566666666667,97998.5,0.00397523091339834,1457,11.6,"Aichi","Apr"
"53",1985,5,1,75,2,363,98568.25,0.00368272745026923,1457,16.8,"Aichi","May"
"54",1985,6,1,75,2,362.7,99138,0.00365853658536585,1457,18.8,"Aichi","Jun"
"55",1985,7,1,75,2,443,99772.4333333333,0.00444010419711791,1457,24,"Aichi","Jul"
"56",1985,8,1,75,2,382,100406.866666667,0.00380452067355287,1457,24,"Aichi","Aug"
"57",1985,9,1,75,2,373.033333333334,101041.3,0.00369188968603268,1457,20.8,"Aichi","Sep"
"58",1985,10,1,75,2,449,101675.733333333,0.00441599962232876,1457,14.4,"Aichi","Oct"
"59",1985,11,1,75,2,447.433333333334,102310.166666667,0.00437330275094851,1457,7.9,"Aichi","Nov"
"60",1985,12,1,75,2,576,102944.6,0.00559524248964977,1457,1.6,"Aichi","Dec"
"61",1986,1,1,75,2,567,103579.033333333,0.00547408082266327,1457,-1,"Aichi","Jan"
"62",1986,2,1,75,2,507.071428571429,104213.466666667,0.00486569965274573,1457,-1.3,"Aichi","Feb"
"63",1986,3,1,75,2,499,104847.9,0.00475927510231488,1457,4,"Aichi","Mar"
"64",1986,4,1,75,2,465,105482.333333333,0.00440832114066494,1457,10.8,"Aichi","Apr"
"65",1986,5,1,75,2,423,106116.766666667,0.00398617497768967,1457,15.1,"Aichi","May"
"66",1986,6,1,75,2,407.133333333334,106751.2,0.00381385252187642,1457,19.4,"Aichi","Jun"
"67",1986,7,1,75,2,366,107292.216666667,0.00341124464915364,1457,22.6,"Aichi","Jul"
"68",1986,8,1,75,2,374,107833.233333333,0.0034683185177606,1457,24.3,"Aichi","Aug"
"69",1986,9,1,75,2,400.933333333333,108374.25,0.00369952579448839,1457,21.1,"Aichi","Sep"
"70",1986,10,1,75,2,443,108915.266666667,0.00406738204439047,1457,12.9,"Aichi","Oct"
"71",1986,11,1,75,2,434,109456.283333333,0.00396505332341968,1457,8.1,"Aichi","Nov"
"72",1986,12,1,75,2,477,109997.3,0.0043364700769928,1457,4.3,"Aichi","Dec"
"73",1987,1,1,75,2,521,110538.316666667,0.00471329775693165,1457,1.2,"Aichi","Jan"
"74",1987,2,1,75,2,500.428571428572,111079.333333333,0.0045051456145029,1457,1.7,"Aichi","Feb"
"75",1987,3,1,75,2,506,111620.35,0.00453322355645722,1457,5.1,"Aichi","Mar"
"76",1987,4,1,75,2,438.133333333333,112161.366666667,0.00390627670074158,1457,11.1,"Aichi","Apr"
"77",1987,5,1,75,2,460,112702.383333333,0.00408154633819486,1457,15.7,"Aichi","May"
"78",1987,6,1,75,2,456.733333333333,113243.4,0.00403320046319108,1457,20,"Aichi","Jun"
"79",1987,7,1,75,2,399,113784.416666667,0.00350663132693185,1457,24,"Aichi","Jul"
"80",1987,8,1,75,2,392,114325.433333333,0.00342880834623267,1457,24.7,"Aichi","Aug"
"81",1987,9,1,75,2,403,114866.45,0.00350842217200932,1457,20.7,"Aichi","Sep"
"82",1987,10,1,75,2,425,115407.466666667,0.00368260401406726,1457,15.8,"Aichi","Oct"
