"","start.year.month.max","start.pred.max","start.year.month.min","start.pred.min","start.seas.index","end.year.month.max","end.pred.max","end.year.month.min","end.pred.min","end.seas.index","diff","per.year.perc","per.decade.perc","age","sex","cause"
"76",12,1.31172865079918e-12,1,1.28773198811704e-12,1.01863482689222,433,1.32343785021003e-12,444,1.31802040386096e-12,1.00411029019976,-0.0145245366924618,-0.039255504574221,-0.392555045742211,0,1,"Maternal conditions"
"79",12,1.31308764555341e-12,1,1.28913182866142e-12,1.01858290700717,433,1.32304916624275e-12,444,1.31765419756183e-12,1.00409437369145,-0.0144885333157228,-0.039158198150602,-0.39158198150602,0,2,"Maternal conditions"
"15",1,1.43773121604901e-12,12,1.41092746706319e-12,1.0189972550762,433,1.32506561868093e-12,444,1.31677227942974e-12,1.00629823347647,-0.0126990215997298,-0.0343216799992697,-0.343216799992697,5,1,"Maternal conditions"
"182",7,0.0574177434282339,1,0.0411760449243231,1.39444532697983,440,0.16797432753351,433,0.11949136408771,1.4057444972359,0.0112991702560743,0.03053829798939,0.3053829798939,5,2,"Maternal conditions"
"14",1,1.55046227958725e-12,12,1.54161842816836e-12,1.00573673177311,433,1.40838761905485e-12,444,1.39954332605903e-12,1.00631941350521,0.000582681732098633,0.00157481549215847,0.0157481549215847,15,1,"Maternal conditions"
"78",12,7.95559370519384,6,7.22903251519517,1.10050600664355,444,16.4067510311289,438,14.8504412297482,1.10479889299606,0.00429288635250602,0.0116023955473136,0.116023955473136,15,2,"Maternal conditions"
"75",12,1.29770715126894e-12,1,1.25486883908237e-12,1.03413768104872,438,1.46398508137972e-12,433,1.45707379723447e-12,1.00474326294136,-0.0293944181073549,-0.0794443732631213,-0.794443732631213,25,1,"Maternal conditions"
"74",12,8.07343142461467,1,7.50138092311337,1.07625935909196,441,40.551996027013,433,38.6214510704511,1.04998633927659,-0.0262730198153691,-0.0710081616631598,-0.710081616631598,25,2,"Maternal conditions"
"63",12,1.12080443464431e-12,1,1.10704091942782e-12,1.01243270684484,433,1.19726887283329e-12,444,1.18358350862258e-12,1.0115626519895,-0.000870054855344193,-0.00235149960903836,-0.0235149960903836,35,1,"Maternal conditions"
"68",12,2.12893573560002,6,1.86711473739714,1.14022758910246,444,30.456894300812,438,27.0050185527453,1.12782349107906,-0.012404098023401,-0.0335245892524352,-0.335245892524352,35,2,"Maternal conditions"
"18",1,1.49748723207382e-12,12,1.45693757138537e-12,1.027832119567,433,1.17922437697648e-12,444,1.14977121899958e-12,1.02561653787309,-0.00221558169390512,-0.00598805863217601,-0.05988058632176,45,1,"Maternal conditions"
"65",12,0.0272448476450026,1,0.0236915450702716,1.14998188443141,444,25.3485001736055,433,21.9434879975123,1.15517187497627,0.00518999054485736,0.0140270014725875,0.140270014725875,45,2,"Maternal conditions"
"19",1,1.6548019168399e-12,12,1.63956801569319e-12,1.00929141151871,433,1.50540314825803e-12,444,1.48580692007622e-12,1.01318894663703,0.00389753511832192,0.0105338786981673,0.105338786981673,55,1,"Maternal conditions"
"67",12,0.00587786624571696,7,0.0018024839982509,3.2609810968756,444,0.710051329351253,439,0.218397199211375,3.25119246911236,-0.00978862776324751,-0.0264557507114798,-0.264557507114798,55,2,"Maternal conditions"
"155",5,1.41596221125349e-12,1,1.41215669450255e-12,1.00269482612358,438,1.6608690679626e-12,433,1.64477806122507e-12,1.00978308692028,0.00708826079669245,0.0191574616126823,0.191574616126823,65,1,"Maternal conditions"
"136",4,0.00206245738217843,10,0.00108023909928654,1.90926007357131,436,0.181577086129716,442,0.0949206434767075,1.91293568478888,0.0036756112175691,0.00993408437180837,0.0993408437180837,65,2,"Maternal conditions"
"77",12,1.31578815790104e-12,1,1.31170528651403e-12,1.00311264384538,438,1.33120376670003e-12,444,1.31771062854232e-12,1.0102398340466,0.00712719020121999,0.0192626762195135,0.192626762195135,75,1,"Maternal conditions"
"169",6,0.00180516860978898,1,0.000154976360864659,11.6480255422015,438,0.102252076094948,433,0.00880455573060377,11.6135418098984,-0.0344837323030891,-0.0931992764948354,-0.931992764948354,75,2,"Maternal conditions"
"16",1,1.51810358657534e-12,12,1.50255658272012e-12,1.01034703387148,433,1.38438827442622e-12,444,1.3541458698336e-12,1.0223331956079,0.011986161736421,0.0323950317200567,0.323950317200567,85,1,"Maternal conditions"
"37",10,0.00678562646866955,4,0.00037183349620388,18.2490994973431,442,0.0339869940018689,436,0.00190028163704951,17.885240450273,-0.363859047070125,-0.983402829919258,-9.83402829919257,85,2,"Maternal conditions"
