"","start.year.month.max","start.pred.max","start.year.month.min","start.pred.min","start.seas.index","end.year.month.max","end.pred.max","end.year.month.min","end.pred.min","end.seas.index","diff","per.year.perc","per.decade.perc","age","sex","cause"
"1",1,34.4235491215617,7,29.0823522454735,1.18365766396766,433,22.2597146721865,439,18.5870259348758,1.19759421169254,0.0139365477248856,0.0376663452023936,0.376663452023936,0,1,"Endocrine disorders"
"81",2,29.1237139835435,7,24.7508788508946,1.17667393384259,433,17.1634346090006,440,14.3976470882281,1.19209996632254,0.0154260324799533,0.0416919796755496,0.416919796755496,0,2,"Endocrine disorders"
"89",2,16.4139422830888,8,12.0048247320034,1.3672787941111,434,11.8771511840716,440,8.7462673328094,1.35796800304943,-0.00931079106167054,-0.0251643001666771,-0.251643001666771,5,1,"Endocrine disorders"
"82",2,16.8931794399549,8,12.9137956212073,1.30814982174664,434,8.65970393062665,440,6.66911690930092,1.29847835154151,-0.00967147020513481,-0.0261391086625265,-0.261391086625265,5,2,"Endocrine disorders"
"97",2,26.204897885832,8,22.9866712518035,1.14000403097843,433,25.43440188037,440,22.2544728601008,1.14288943352014,0.00288540254170866,0.00779838524786124,0.0779838524786124,15,1,"Endocrine disorders"
"12",1,22.7340242761188,7,19.919381938802,1.14130169028156,433,22.105419922633,439,19.3122405799,1.14463258839267,0.00333089811110998,0.00900242732732427,0.0900242732732427,15,2,"Endocrine disorders"
"75",12,55.5682808417879,6,48.2411823288461,1.15188472088008,444,46.1442944229497,438,40.8566409960238,1.1294196805714,-0.0224650403086768,-0.0607163251585859,-0.607163251585859,25,1,"Endocrine disorders"
"74",12,23.8426078239338,6,21.8480077631015,1.09129436800187,444,42.1004252381282,439,39.2485144323292,1.07266289812615,-0.0186314698757188,-0.0503553239884293,-0.503553239884293,25,2,"Endocrine disorders"
"63",12,52.1497361611804,7,46.5766314653048,1.11965452460913,433,78.0681460791928,439,69.773462829897,1.11888020047848,-0.000774324130649484,-0.00209276792067428,-0.0209276792067428,35,1,"Endocrine disorders"
"68",12,24.0606830300342,8,21.6766266146936,1.1099828150255,434,74.0462323139196,440,66.5890466090691,1.11198817349992,0.00200535847441707,0.00541988776869479,0.0541988776869479,35,2,"Endocrine disorders"
"92",2,53.0325102007406,8,46.272653611177,1.14608750659441,434,186.127907882122,440,162.466199499124,1.14564080686288,-0.000446699731525335,-0.0012072965716901,-0.0120729657169009,45,1,"Endocrine disorders"
"94",2,37.7488978648338,8,32.5663652274737,1.15913758263044,434,149.559698098491,440,129.224701029392,1.15736153310561,-0.00177604952483046,-0.00480013385089313,-0.0480013385089313,45,2,"Endocrine disorders"
"72",12,84.9598688724392,7,74.5266691599344,1.13999283518381,434,333.089267829355,440,292.704148301465,1.13797248779097,-0.00202034739283818,-0.00546039835902212,-0.0546039835902212,55,1,"Endocrine disorders"
"84",2,77.747583643326,8,66.4971413097719,1.16918685693788,434,259.820954199745,440,221.818165041869,1.17132406243963,0.00213720550175078,0.00577623108581293,0.0577623108581293,55,2,"Endocrine disorders"
"64",12,135.702697569128,7,114.88258894269,1.18122945189565,444,392.352705752522,439,334.20812749606,1.17397715217787,-0.00725229971778396,-0.0196008100480648,-0.196008100480648,65,1,"Endocrine disorders"
"100",2,133.954276210384,7,113.146467075012,1.18390153641808,434,350.430357650194,440,297.400850891924,1.178309868984,-0.00559166743407347,-0.015112614686685,-0.15112614686685,65,2,"Endocrine disorders"
"77",12,147.085110761454,7,121.12821238436,1.21429275530567,434,376.41215711809,439,309.466092929579,1.21632762269611,0.00203486739044734,0.00549964159580361,0.0549964159580361,75,1,"Endocrine disorders"
"61",12,191.431911904526,7,157.996694252693,1.21161972919736,434,439.377847137219,439,361.31550666827,1.21605034665899,0.00443061746163309,0.0119746417881975,0.119746417881975,75,2,"Endocrine disorders"
"16",1,95.7527294346817,7,72.3505291111953,1.32345582832601,433,355.343831636936,439,267.284265908118,1.32946034226755,0.00600451394154122,0.0162284160582195,0.162284160582195,85,1,"Endocrine disorders"
"66",12,195.494584304601,7,149.153874597241,1.31069061955308,433,711.057658101891,439,540.859607005978,1.31468064705012,0.00399002749703325,0.0107838581000899,0.107838581000899,85,2,"Endocrine disorders"
