"cause","sex","age","year","deaths"
"Transport accidents",1,85,2012,711
"Transport accidents",1,85,2013,749
"Transport accidents",1,85,2014,735
"Transport accidents",1,85,2015,808
"Transport accidents",1,85,2016,838
"Transport accidents",2,0,1980,643
"Transport accidents",2,0,1981,595
"Transport accidents",2,0,1982,585
"Transport accidents",2,0,1983,529
"Transport accidents",2,0,1984,490
"Transport accidents",2,0,1985,514
"Transport accidents",2,0,1986,534
"Transport accidents",2,0,1987,546
"Transport accidents",2,0,1988,568
"Transport accidents",2,0,1989,573
"Transport accidents",2,0,1990,515
"Transport accidents",2,0,1991,499
"Transport accidents",2,0,1992,457
"Transport accidents",2,0,1993,506
"Transport accidents",2,0,1994,527
"Transport accidents",2,0,1995,464
"Transport accidents",2,0,1996,479
"Transport accidents",2,0,1997,437
"Transport accidents",2,0,1998,420
"Transport accidents",2,0,1999,400
"Transport accidents",2,0,2000,380
"Transport accidents",2,0,2001,366
"Transport accidents",2,0,2002,313
"Transport accidents",2,0,2003,349
"Transport accidents",2,0,2004,364
"Transport accidents",2,0,2005,350
"Transport accidents",2,0,2006,356
"Transport accidents",2,0,2007,322
"Transport accidents",2,0,2008,253
"Transport accidents",2,0,2009,253
"Transport accidents",2,0,2010,242
"Transport accidents",2,0,2011,251
"Transport accidents",2,0,2012,253
"Transport accidents",2,0,2013,222
"Transport accidents",2,0,2014,209
"Transport accidents",2,0,2015,208
"Transport accidents",2,0,2016,249
"Transport accidents",2,5,1980,1035
"Transport accidents",2,5,1981,896
"Transport accidents",2,5,1982,912
"Transport accidents",2,5,1983,808
"Transport accidents",2,5,1984,866
"Transport accidents",2,5,1985,879
"Transport accidents",2,5,1986,852
"Transport accidents",2,5,1987,847
"Transport accidents",2,5,1988,922
"Transport accidents",2,5,1989,884
"Transport accidents",2,5,1990,824
"Transport accidents",2,5,1991,750
"Transport accidents",2,5,1992,715
"Transport accidents",2,5,1993,810
"Transport accidents",2,5,1994,810
"Transport accidents",2,5,1995,843
"Transport accidents",2,5,1996,836
"Transport accidents",2,5,1997,846
"Transport accidents",2,5,1998,763
"Transport accidents",2,5,1999,766
"Transport accidents",2,5,2000,780
"Transport accidents",2,5,2001,705
"Transport accidents",2,5,2002,691
"Transport accidents",2,5,2003,677
"Transport accidents",2,5,2004,712
"Transport accidents",2,5,2005,635
"Transport accidents",2,5,2006,600
"Transport accidents",2,5,2007,557
"Transport accidents",2,5,2008,418
"Transport accidents",2,5,2009,429
"Transport accidents",2,5,2010,380
"Transport accidents",2,5,2011,390
"Transport accidents",2,5,2012,354
"Transport accidents",2,5,2013,374
"Transport accidents",2,5,2014,340
"Transport accidents",2,5,2015,379
"Transport accidents",2,5,2016,418
"Transport accidents",2,15,1980,4541
"Transport accidents",2,15,1981,4264
"Transport accidents",2,15,1982,3642
"Transport accidents",2,15,1983,3589
"Transport accidents",2,15,1984,3723
"Transport accidents",2,15,1985,3705
"Transport accidents",2,15,1986,3847
"Transport accidents",2,15,1987,3812
"Transport accidents",2,15,1988,3775
"Transport accidents",2,15,1989,3594
"Transport accidents",2,15,1990,3312
"Transport accidents",2,15,1991,3283
"Transport accidents",2,15,1992,2924
"Transport accidents",2,15,1993,2873
"Transport accidents",2,15,1994,3049
"Transport accidents",2,15,1995,3062
"Transport accidents",2,15,1996,3078
"Transport accidents",2,15,1997,3100
"Transport accidents",2,15,1998,2961
"Transport accidents",2,15,1999,3114
"Transport accidents",2,15,2000,3126
"Transport accidents",2,15,2001,3022
"Transport accidents",2,15,2002,3334
"Transport accidents",2,15,2003,3249
"Transport accidents",2,15,2004,3245
"Transport accidents",2,15,2005,3069
"Transport accidents",2,15,2006,3101
"Transport accidents",2,15,2007,2972
"Transport accidents",2,15,2008,2489
"Transport accidents",2,15,2009,2274
"Transport accidents",2,15,2010,2161
"Transport accidents",2,15,2011,2041
"Transport accidents",2,15,2012,2053
"Transport accidents",2,15,2013,1956
"Transport accidents",2,15,2014,1911
"Transport accidents",2,15,2015,2034
"Transport accidents",2,15,2016,2133
"Transport accidents",2,25,1980,2414
"Transport accidents",2,25,1981,2448
"Transport accidents",2,25,1982,2196
"Transport accidents",2,25,1983,2181
"Transport accidents",2,25,1984,2303
"Transport accidents",2,25,1985,2217
"Transport accidents",2,25,1986,2398
"Transport accidents",2,25,1987,2602
"Transport accidents",2,25,1988,2612
"Transport accidents",2,25,1989,2687
"Transport accidents",2,25,1990,2552
"Transport accidents",2,25,1991,2322
"Transport accidents",2,25,1992,2156
"Transport accidents",2,25,1993,2203
"Transport accidents",2,25,1994,2122
"Transport accidents",2,25,1995,2196
"Transport accidents",2,25,1996,2245
"Transport accidents",2,25,1997,2107
"Transport accidents",2,25,1998,1981
"Transport accidents",2,25,1999,1901
"Transport accidents",2,25,2000,1821
"Transport accidents",2,25,2001,1773
"Transport accidents",2,25,2002,1789
"Transport accidents",2,25,2003,1743
"Transport accidents",2,25,2004,1862
"Transport accidents",2,25,2005,1782
"Transport accidents",2,25,2006,1775
"Transport accidents",2,25,2007,1713
"Transport accidents",2,25,2008,1526
"Transport accidents",2,25,2009,1510
"Transport accidents",2,25,2010,1469
"Transport accidents",2,25,2011,1509
"Transport accidents",2,25,2012,1566
"Transport accidents",2,25,2013,1508
"Transport accidents",2,25,2014,1498
"Transport accidents",2,25,2015,1686
"Transport accidents",2,25,2016,1916
"Transport accidents",2,35,1980,1436
"Transport accidents",2,35,1981,1395
"Transport accidents",2,35,1982,1334
"Transport accidents",2,35,1983,1373
"Transport accidents",2,35,1984,1488
"Transport accidents",2,35,1985,1605
"Transport accidents",2,35,1986,1526
"Transport accidents",2,35,1987,1702
"Transport accidents",2,35,1988,1731
"Transport accidents",2,35,1989,1881
"Transport accidents",2,35,1990,1824
"Transport accidents",2,35,1991,1765
"Transport accidents",2,35,1992,1760
"Transport accidents",2,35,1993,1787
"Transport accidents",2,35,1994,1880
"Transport accidents",2,35,1995,2013
"Transport accidents",2,35,1996,2138
"Transport accidents",2,35,1997,2082
"Transport accidents",2,35,1998,2251
"Transport accidents",2,35,1999,2147
"Transport accidents",2,35,2000,2070
"Transport accidents",2,35,2001,2181
"Transport accidents",2,35,2002,2155
"Transport accidents",2,35,2003,2065
"Transport accidents",2,35,2004,1915
"Transport accidents",2,35,2005,1952
"Transport accidents",2,35,2006,1985
"Transport accidents",2,35,2007,1721
"Transport accidents",2,35,2008,1546
"Transport accidents",2,35,2009,1353
"Transport accidents",2,35,2010,1332
"Transport accidents",2,35,2011,1260
"Transport accidents",2,35,2012,1294
"Transport accidents",2,35,2013,1232
"Transport accidents",2,35,2014,1226
"Transport accidents",2,35,2015,1275
"Transport accidents",2,35,2016,1368
"Transport accidents",2,45,1980,1261
"Transport accidents",2,45,1981,1145
"Transport accidents",2,45,1982,1031
"Transport accidents",2,45,1983,1045
"Transport accidents",2,45,1984,1077
"Transport accidents",2,45,1985,1109
"Transport accidents",2,45,1986,1061
"Transport accidents",2,45,1987,1169
"Transport accidents",2,45,1988,1219
"Transport accidents",2,45,1989,1251
"Transport accidents",2,45,1990,1273
"Transport accidents",2,45,1991,1180
"Transport accidents",2,45,1992,1222
"Transport accidents",2,45,1993,1229
"Transport accidents",2,45,1994,1415
"Transport accidents",2,45,1995,1405
"Transport accidents",2,45,1996,1538
"Transport accidents",2,45,1997,1581
"Transport accidents",2,45,1998,1613
"Transport accidents",2,45,1999,1603
"Transport accidents",2,45,2000,1681
"Transport accidents",2,45,2001,1746
"Transport accidents",2,45,2002,1803
"Transport accidents",2,45,2003,1850
"Transport accidents",2,45,2004,1873
"Transport accidents",2,45,2005,1851
"Transport accidents",2,45,2006,1881
"Transport accidents",2,45,2007,1803
"Transport accidents",2,45,2008,1752
"Transport accidents",2,45,2009,1581
"Transport accidents",2,45,2010,1507
"Transport accidents",2,45,2011,1461
"Transport accidents",2,45,2012,1516
"Transport accidents",2,45,2013,1459
"Transport accidents",2,45,2014,1419
"Transport accidents",2,45,2015,1537
"Transport accidents",2,45,2016,1607
"Transport accidents",2,55,1980,1247
"Transport accidents",2,55,1981,1256
"Transport accidents",2,55,1982,1128
"Transport accidents",2,55,1983,1121
"Transport accidents",2,55,1984,1234
"Transport accidents",2,55,1985,1210
"Transport accidents",2,55,1986,1188
"Transport accidents",2,55,1987,1235
"Transport accidents",2,55,1988,1242
"Transport accidents",2,55,1989,1195
"Transport accidents",2,55,1990,1235
"Transport accidents",2,55,1991,1057
"Transport accidents",2,55,1992,1050
"Transport accidents",2,55,1993,1054
"Transport accidents",2,55,1994,1064
"Transport accidents",2,55,1995,1128
"Transport accidents",2,55,1996,1194
"Transport accidents",2,55,1997,1252
"Transport accidents",2,55,1998,1227
"Transport accidents",2,55,1999,1232
"Transport accidents",2,55,2000,1253
"Transport accidents",2,55,2001,1218
"Transport accidents",2,55,2002,1265
"Transport accidents",2,55,2003,1332
"Transport accidents",2,55,2004,1377
"Transport accidents",2,55,2005,1449
"Transport accidents",2,55,2006,1470
"Transport accidents",2,55,2007,1336
"Transport accidents",2,55,2008,1266
"Transport accidents",2,55,2009,1211
"Transport accidents",2,55,2010,1248
"Transport accidents",2,55,2011,1172
"Transport accidents",2,55,2012,1331
"Transport accidents",2,55,2013,1323
"Transport accidents",2,55,2014,1329
"Transport accidents",2,55,2015,1345
"Transport accidents",2,55,2016,1469
"Transport accidents",2,65,1980,1164
"Transport accidents",2,65,1981,1153
"Transport accidents",2,65,1982,1128
"Transport accidents",2,65,1983,1169
"Transport accidents",2,65,1984,1212
"Transport accidents",2,65,1985,1365
"Transport accidents",2,65,1986,1367
"Transport accidents",2,65,1987,1373
"Transport accidents",2,65,1988,1427
"Transport accidents",2,65,1989,1542
"Transport accidents",2,65,1990,1467
"Transport accidents",2,65,1991,1380
"Transport accidents",2,65,1992,1391
"Transport accidents",2,65,1993,1384
"Transport accidents",2,65,1994,1490
"Transport accidents",2,65,1995,1452
"Transport accidents",2,65,1996,1462
"Transport accidents",2,65,1997,1436
"Transport accidents",2,65,1998,1495
"Transport accidents",2,65,1999,1409
"Transport accidents",2,65,2000,1278
"Transport accidents",2,65,2001,1255
"Transport accidents",2,65,2002,1243
"Transport accidents",2,65,2003,1216
"Transport accidents",2,65,2004,1217
"Transport accidents",2,65,2005,1178
"Transport accidents",2,65,2006,1121
"Transport accidents",2,65,2007,1036
"Transport accidents",2,65,2008,1008
"Transport accidents",2,65,2009,989
"Transport accidents",2,65,2010,980
"Transport accidents",2,65,2011,1039
"Transport accidents",2,65,2012,1071
"Transport accidents",2,65,2013,1028
"Transport accidents",2,65,2014,1083
"Transport accidents",2,65,2015,1173
"Transport accidents",2,65,2016,1242
"Transport accidents",2,75,1980,916
"Transport accidents",2,75,1981,876
"Transport accidents",2,75,1982,841
"Transport accidents",2,75,1983,942
"Transport accidents",2,75,1984,1090
"Transport accidents",2,75,1985,1091
"Transport accidents",2,75,1986,1142
"Transport accidents",2,75,1987,1243
"Transport accidents",2,75,1988,1325
"Transport accidents",2,75,1989,1338
"Transport accidents",2,75,1990,1391
"Transport accidents",2,75,1991,1351
"Transport accidents",2,75,1992,1343
"Transport accidents",2,75,1993,1503
"Transport accidents",2,75,1994,1501
"Transport accidents",2,75,1995,1477
"Transport accidents",2,75,1996,1530
"Transport accidents",2,75,1997,1579
"Transport accidents",2,75,1998,1599
"Transport accidents",2,75,1999,1496
"Transport accidents",2,75,2000,1473
"Transport accidents",2,75,2001,1501
"Transport accidents",2,75,2002,1499
"Transport accidents",2,75,2003,1476
"Transport accidents",2,75,2004,1388
"Transport accidents",2,75,2005,1319
"Transport accidents",2,75,2006,1308
"Transport accidents",2,75,2007,1175
"Transport accidents",2,75,2008,1060
"Transport accidents",2,75,2009,1035
"Transport accidents",2,75,2010,1058
"Transport accidents",2,75,2011,998
"Transport accidents",2,75,2012,1005
"Transport accidents",2,75,2013,977
"Transport accidents",2,75,2014,951
"Transport accidents",2,75,2015,955
"Transport accidents",2,75,2016,1038
"Transport accidents",2,85,1980,245
"Transport accidents",2,85,1981,239
"Transport accidents",2,85,1982,245
"Transport accidents",2,85,1983,252
"Transport accidents",2,85,1984,259
"Transport accidents",2,85,1985,289
"Transport accidents",2,85,1986,288
"Transport accidents",2,85,1987,324
"Transport accidents",2,85,1988,372
"Transport accidents",2,85,1989,376
"Transport accidents",2,85,1990,406
"Transport accidents",2,85,1991,405
"Transport accidents",2,85,1992,397
"Transport accidents",2,85,1993,430
"Transport accidents",2,85,1994,452
"Transport accidents",2,85,1995,523
"Transport accidents",2,85,1996,522
"Transport accidents",2,85,1997,624
"Transport accidents",2,85,1998,596
"Transport accidents",2,85,1999,568
"Transport accidents",2,85,2000,599
"Transport accidents",2,85,2001,579
"Transport accidents",2,85,2002,577
"Transport accidents",2,85,2003,645
"Transport accidents",2,85,2004,611
"Transport accidents",2,85,2005,585
"Transport accidents",2,85,2006,558
"Transport accidents",2,85,2007,574
"Transport accidents",2,85,2008,550
"Transport accidents",2,85,2009,517
"Transport accidents",2,85,2010,601
"Transport accidents",2,85,2011,594
"Transport accidents",2,85,2012,616
"Transport accidents",2,85,2013,557
"Transport accidents",2,85,2014,578
"Transport accidents",2,85,2015,601
"Transport accidents",2,85,2016,579
"Endocrine disorders",1,0,1980,414
"Endocrine disorders",1,0,1981,398
"Endocrine disorders",1,0,1982,381
"Endocrine disorders",1,0,1983,382
"Endocrine disorders",1,0,1984,379
"Endocrine disorders",1,0,1985,389
"Endocrine disorders",1,0,1986,361
"Endocrine disorders",1,0,1987,331
"Endocrine disorders",1,0,1988,347
"Endocrine disorders",1,0,1989,341
"Endocrine disorders",1,0,1990,365
"Endocrine disorders",1,0,1991,356
"Endocrine disorders",1,0,1992,365
"Endocrine disorders",1,0,1993,317
"Endocrine disorders",1,0,1994,315
"Endocrine disorders",1,0,1995,324
"Endocrine disorders",1,0,1996,327
"Endocrine disorders",1,0,1997,310
"Endocrine disorders",1,0,1998,281
"Endocrine disorders",1,0,1999,325
"Endocrine disorders",1,0,2000,291
"Endocrine disorders",1,0,2001,355
"Endocrine disorders",1,0,2002,301
"Endocrine disorders",1,0,2003,333
"Endocrine disorders",1,0,2004,311
"Endocrine disorders",1,0,2005,302
"Endocrine disorders",1,0,2006,287
"Endocrine disorders",1,0,2007,317
"Endocrine disorders",1,0,2008,303
"Endocrine disorders",1,0,2009,271
"Endocrine disorders",1,0,2010,258
"Endocrine disorders",1,0,2011,250
"Endocrine disorders",1,0,2012,245
"Endocrine disorders",1,0,2013,246
"Endocrine disorders",1,0,2014,248
"Endocrine disorders",1,0,2015,252
"Endocrine disorders",1,0,2016,264
"Endocrine disorders",1,5,1980,195
"Endocrine disorders",1,5,1981,191
"Endocrine disorders",1,5,1982,156
"Endocrine disorders",1,5,1983,185
"Endocrine disorders",1,5,1984,164
"Endocrine disorders",1,5,1985,151
"Endocrine disorders",1,5,1986,166
"Endocrine disorders",1,5,1987,112
"Endocrine disorders",1,5,1988,103
"Endocrine disorders",1,5,1989,156
"Endocrine disorders",1,5,1990,156
"Endocrine disorders",1,5,1991,147
"Endocrine disorders",1,5,1992,147
"Endocrine disorders",1,5,1993,134
"Endocrine disorders",1,5,1994,136
"Endocrine disorders",1,5,1995,131
"Endocrine disorders",1,5,1996,131
"Endocrine disorders",1,5,1997,138
"Endocrine disorders",1,5,1998,109
"Endocrine disorders",1,5,1999,145
"Endocrine disorders",1,5,2000,158
"Endocrine disorders",1,5,2001,140
"Endocrine disorders",1,5,2002,151
"Endocrine disorders",1,5,2003,157
"Endocrine disorders",1,5,2004,147
"Endocrine disorders",1,5,2005,147
"Endocrine disorders",1,5,2006,113
"Endocrine disorders",1,5,2007,143
"Endocrine disorders",1,5,2008,141
"Endocrine disorders",1,5,2009,140
"Endocrine disorders",1,5,2010,125
"Endocrine disorders",1,5,2011,138
"Endocrine disorders",1,5,2012,126
"Endocrine disorders",1,5,2013,118
"Endocrine disorders",1,5,2014,140
"Endocrine disorders",1,5,2015,144
"Endocrine disorders",1,5,2016,127
"Endocrine disorders",1,15,1980,234
"Endocrine disorders",1,15,1981,263
"Endocrine disorders",1,15,1982,264
"Endocrine disorders",1,15,1983,278
"Endocrine disorders",1,15,1984,311
"Endocrine disorders",1,15,1985,311
"Endocrine disorders",1,15,1986,406
"Endocrine disorders",1,15,1987,209
"Endocrine disorders",1,15,1988,204
"Endocrine disorders",1,15,1989,242
"Endocrine disorders",1,15,1990,248
"Endocrine disorders",1,15,1991,227
"Endocrine disorders",1,15,1992,254
"Endocrine disorders",1,15,1993,256
"Endocrine disorders",1,15,1994,255
"Endocrine disorders",1,15,1995,282
"Endocrine disorders",1,15,1996,211
"Endocrine disorders",1,15,1997,223
"Endocrine disorders",1,15,1998,249
"Endocrine disorders",1,15,1999,278
"Endocrine disorders",1,15,2000,253
"Endocrine disorders",1,15,2001,249
"Endocrine disorders",1,15,2002,294
"Endocrine disorders",1,15,2003,279
"Endocrine disorders",1,15,2004,288
"Endocrine disorders",1,15,2005,279
"Endocrine disorders",1,15,2006,267
"Endocrine disorders",1,15,2007,296
"Endocrine disorders",1,15,2008,312
"Endocrine disorders",1,15,2009,296
"Endocrine disorders",1,15,2010,299
"Endocrine disorders",1,15,2011,284
"Endocrine disorders",1,15,2012,265
"Endocrine disorders",1,15,2013,279
"Endocrine disorders",1,15,2014,275
"Endocrine disorders",1,15,2015,271
"Endocrine disorders",1,15,2016,259
"Endocrine disorders",1,25,1980,261
"Endocrine disorders",1,25,1981,265
"Endocrine disorders",1,25,1982,315
"Endocrine disorders",1,25,1983,487
"Endocrine disorders",1,25,1984,761
"Endocrine disorders",1,25,1985,1437
"Endocrine disorders",1,25,1986,2270
"Endocrine disorders",1,25,1987,464
"Endocrine disorders",1,25,1988,423
"Endocrine disorders",1,25,1989,486
"Endocrine disorders",1,25,1990,492
"Endocrine disorders",1,25,1991,540
"Endocrine disorders",1,25,1992,594
"Endocrine disorders",1,25,1993,612
"Endocrine disorders",1,25,1994,576
"Endocrine disorders",1,25,1995,571
"Endocrine disorders",1,25,1996,499
"Endocrine disorders",1,25,1997,414
"Endocrine disorders",1,25,1998,450
"Endocrine disorders",1,25,1999,438
"Endocrine disorders",1,25,2000,446
"Endocrine disorders",1,25,2001,444
"Endocrine disorders",1,25,2002,524
"Endocrine disorders",1,25,2003,488
"Endocrine disorders",1,25,2004,464
"Endocrine disorders",1,25,2005,458
"Endocrine disorders",1,25,2006,463
"Endocrine disorders",1,25,2007,508
"Endocrine disorders",1,25,2008,486
"Endocrine disorders",1,25,2009,548
"Endocrine disorders",1,25,2010,487
"Endocrine disorders",1,25,2011,585
"Endocrine disorders",1,25,2012,536
"Endocrine disorders",1,25,2013,554
"Endocrine disorders",1,25,2014,590
"Endocrine disorders",1,25,2015,588
"Endocrine disorders",1,25,2016,560
"Endocrine disorders",1,35,1980,292
"Endocrine disorders",1,35,1981,273
"Endocrine disorders",1,35,1982,304
"Endocrine disorders",1,35,1983,518
"Endocrine disorders",1,35,1984,812
"Endocrine disorders",1,35,1985,1459
"Endocrine disorders",1,35,1986,2461
"Endocrine disorders",1,35,1987,515
"Endocrine disorders",1,35,1988,580
"Endocrine disorders",1,35,1989,664
"Endocrine disorders",1,35,1990,693
"Endocrine disorders",1,35,1991,833
"Endocrine disorders",1,35,1992,862
"Endocrine disorders",1,35,1993,833
"Endocrine disorders",1,35,1994,931
"Endocrine disorders",1,35,1995,934
"Endocrine disorders",1,35,1996,901
"Endocrine disorders",1,35,1997,778
"Endocrine disorders",1,35,1998,789
"Endocrine disorders",1,35,1999,849
"Endocrine disorders",1,35,2000,857
"Endocrine disorders",1,35,2001,868
"Endocrine disorders",1,35,2002,947
"Endocrine disorders",1,35,2003,916
"Endocrine disorders",1,35,2004,888
"Endocrine disorders",1,35,2005,995
"Endocrine disorders",1,35,2006,892
"Endocrine disorders",1,35,2007,932
"Endocrine disorders",1,35,2008,914
"Endocrine disorders",1,35,2009,899
"Endocrine disorders",1,35,2010,901
"Endocrine disorders",1,35,2011,875
"Endocrine disorders",1,35,2012,890
"Endocrine disorders",1,35,2013,904
"Endocrine disorders",1,35,2014,1043
"Endocrine disorders",1,35,2015,1015
"Endocrine disorders",1,35,2016,995
"Endocrine disorders",1,45,1980,520
"Endocrine disorders",1,45,1981,442
"Endocrine disorders",1,45,1982,509
"Endocrine disorders",1,45,1983,536
"Endocrine disorders",1,45,1984,652
"Endocrine disorders",1,45,1985,930
"Endocrine disorders",1,45,1986,1374
"Endocrine disorders",1,45,1987,585
"Endocrine disorders",1,45,1988,634
"Endocrine disorders",1,45,1989,687
"Endocrine disorders",1,45,1990,678
"Endocrine disorders",1,45,1991,790
"Endocrine disorders",1,45,1992,883
"Endocrine disorders",1,45,1993,892
"Endocrine disorders",1,45,1994,974
"Endocrine disorders",1,45,1995,1032
"Endocrine disorders",1,45,1996,1002
"Endocrine disorders",1,45,1997,1104
"Endocrine disorders",1,45,1998,1158
"Endocrine disorders",1,45,1999,1148
"Endocrine disorders",1,45,2000,1390
"Endocrine disorders",1,45,2001,1428
"Endocrine disorders",1,45,2002,1506
"Endocrine disorders",1,45,2003,1614
"Endocrine disorders",1,45,2004,1649
"Endocrine disorders",1,45,2005,1783
"Endocrine disorders",1,45,2006,1783
"Endocrine disorders",1,45,2007,1829
"Endocrine disorders",1,45,2008,1765
"Endocrine disorders",1,45,2009,1851
"Endocrine disorders",1,45,2010,1876
"Endocrine disorders",1,45,2011,1989
"Endocrine disorders",1,45,2012,1948
"Endocrine disorders",1,45,2013,2071
"Endocrine disorders",1,45,2014,2002
"Endocrine disorders",1,45,2015,2137
"Endocrine disorders",1,45,2016,2136
"Endocrine disorders",1,55,1980,914
"Endocrine disorders",1,55,1981,904
"Endocrine disorders",1,55,1982,990
"Endocrine disorders",1,55,1983,1032
"Endocrine disorders",1,55,1984,1038
"Endocrine disorders",1,55,1985,1229
"Endocrine disorders",1,55,1986,1268
"Endocrine disorders",1,55,1987,1028
"Endocrine disorders",1,55,1988,1088
"Endocrine disorders",1,55,1989,1123
"Endocrine disorders",1,55,1990,1113
"Endocrine disorders",1,55,1991,1229
"Endocrine disorders",1,55,1992,1136
"Endocrine disorders",1,55,1993,1184
"Endocrine disorders",1,55,1994,1247
"Endocrine disorders",1,55,1995,1235
"Endocrine disorders",1,55,1996,1327
"Endocrine disorders",1,55,1997,1319
"Endocrine disorders",1,55,1998,1452
"Endocrine disorders",1,55,1999,1334
"Endocrine disorders",1,55,2000,1493
"Endocrine disorders",1,55,2001,1565
"Endocrine disorders",1,55,2002,1807
"Endocrine disorders",1,55,2003,1847
"Endocrine disorders",1,55,2004,1986
"Endocrine disorders",1,55,2005,2271
"Endocrine disorders",1,55,2006,2275
"Endocrine disorders",1,55,2007,2356
"Endocrine disorders",1,55,2008,2584
"Endocrine disorders",1,55,2009,2761
"Endocrine disorders",1,55,2010,2864
"Endocrine disorders",1,55,2011,3059
"Endocrine disorders",1,55,2012,3228
"Endocrine disorders",1,55,2013,3235
"Endocrine disorders",1,55,2014,3538
"Endocrine disorders",1,55,2015,3716
"Endocrine disorders",1,55,2016,3869
"Endocrine disorders",1,65,1980,1370
"Endocrine disorders",1,65,1981,1452
"Endocrine disorders",1,65,1982,1459
"Endocrine disorders",1,65,1983,1547
"Endocrine disorders",1,65,1984,1657
"Endocrine disorders",1,65,1985,1644
"Endocrine disorders",1,65,1986,1780
"Endocrine disorders",1,65,1987,1768
"Endocrine disorders",1,65,1988,1853
"Endocrine disorders",1,65,1989,1923
"Endocrine disorders",1,65,1990,2047
"Endocrine disorders",1,65,1991,2037
"Endocrine disorders",1,65,1992,2146
"Endocrine disorders",1,65,1993,2158
"Endocrine disorders",1,65,1994,2187
"Endocrine disorders",1,65,1995,2198
"Endocrine disorders",1,65,1996,2325
"Endocrine disorders",1,65,1997,2433
"Endocrine disorders",1,65,1998,2457
"Endocrine disorders",1,65,1999,2050
"Endocrine disorders",1,65,2000,2139
"Endocrine disorders",1,65,2001,2148
"Endocrine disorders",1,65,2002,2132
"Endocrine disorders",1,65,2003,2297
"Endocrine disorders",1,65,2004,2321
"Endocrine disorders",1,65,2005,2440
"Endocrine disorders",1,65,2006,2336
"Endocrine disorders",1,65,2007,2565
"Endocrine disorders",1,65,2008,2599
"Endocrine disorders",1,65,2009,2800
"Endocrine disorders",1,65,2010,2909
"Endocrine disorders",1,65,2011,3095
"Endocrine disorders",1,65,2012,3345
"Endocrine disorders",1,65,2013,3657
"Endocrine disorders",1,65,2014,3939
"Endocrine disorders",1,65,2015,4324
"Endocrine disorders",1,65,2016,4545
"Endocrine disorders",1,75,1980,1467
"Endocrine disorders",1,75,1981,1392
"Endocrine disorders",1,75,1982,1479
"Endocrine disorders",1,75,1983,1657
"Endocrine disorders",1,75,1984,1736
"Endocrine disorders",1,75,1985,1825
"Endocrine disorders",1,75,1986,1879
"Endocrine disorders",1,75,1987,2030
"Endocrine disorders",1,75,1988,2084
"Endocrine disorders",1,75,1989,2245
"Endocrine disorders",1,75,1990,2276
"Endocrine disorders",1,75,1991,2398
"Endocrine disorders",1,75,1992,2382
"Endocrine disorders",1,75,1993,2627
"Endocrine disorders",1,75,1994,2690
"Endocrine disorders",1,75,1995,2727
"Endocrine disorders",1,75,1996,2956
"Endocrine disorders",1,75,1997,3177
"Endocrine disorders",1,75,1998,3262
"Endocrine disorders",1,75,1999,2697
"Endocrine disorders",1,75,2000,2730
"Endocrine disorders",1,75,2001,2927
"Endocrine disorders",1,75,2002,2953
"Endocrine disorders",1,75,2003,2986
"Endocrine disorders",1,75,2004,3043
"Endocrine disorders",1,75,2005,3246
"Endocrine disorders",1,75,2006,3117
"Endocrine disorders",1,75,2007,3260
"Endocrine disorders",1,75,2008,3315
"Endocrine disorders",1,75,2009,3297
"Endocrine disorders",1,75,2010,3278
"Endocrine disorders",1,75,2011,3422
"Endocrine disorders",1,75,2012,3578
"Endocrine disorders",1,75,2013,3766
"Endocrine disorders",1,75,2014,3932
"Endocrine disorders",1,75,2015,4117
"Endocrine disorders",1,75,2016,4317
"Endocrine disorders",1,85,1980,794
"Endocrine disorders",1,85,1981,789
"Endocrine disorders",1,85,1982,855
"Endocrine disorders",1,85,1983,965
"Endocrine disorders",1,85,1984,957
"Endocrine disorders",1,85,1985,1103
"Endocrine disorders",1,85,1986,1155
"Endocrine disorders",1,85,1987,1155
"Endocrine disorders",1,85,1988,1252
"Endocrine disorders",1,85,1989,1329
"Endocrine disorders",1,85,1990,1419
"Endocrine disorders",1,85,1991,1471
"Endocrine disorders",1,85,1992,1494
"Endocrine disorders",1,85,1993,1636
"Endocrine disorders",1,85,1994,1690
"Endocrine disorders",1,85,1995,1860
"Endocrine disorders",1,85,1996,1894
"Endocrine disorders",1,85,1997,2028
"Endocrine disorders",1,85,1998,2124
"Endocrine disorders",1,85,1999,1912
"Endocrine disorders",1,85,2000,1973
"Endocrine disorders",1,85,2001,2063
"Endocrine disorders",1,85,2002,2056
"Endocrine disorders",1,85,2003,2117
"Endocrine disorders",1,85,2004,2182
"Endocrine disorders",1,85,2005,2277
"Endocrine disorders",1,85,2006,2264
"Endocrine disorders",1,85,2007,2463
"Endocrine disorders",1,85,2008,2567
"Endocrine disorders",1,85,2009,2670
"Endocrine disorders",1,85,2010,2891
"Endocrine disorders",1,85,2011,3025
"Endocrine disorders",1,85,2012,3230
"Endocrine disorders",1,85,2013,3248
"Endocrine disorders",1,85,2014,3490
"Endocrine disorders",1,85,2015,3761
"Endocrine disorders",1,85,2016,3968
"Endocrine disorders",2,0,1980,329
"Endocrine disorders",2,0,1981,323
"Endocrine disorders",2,0,1982,339
"Endocrine disorders",2,0,1983,311
"Endocrine disorders",2,0,1984,322
"Endocrine disorders",2,0,1985,318
"Endocrine disorders",2,0,1986,310
"Endocrine disorders",2,0,1987,265
