"cause","sex","age","year","deaths"
"Intentional",1,65,1981,2469
"Intentional",1,65,1982,2751
"Intentional",1,65,1983,2725
"Intentional",1,65,1984,2928
"Intentional",1,65,1985,2969
"Intentional",1,65,1986,3203
"Intentional",1,65,1987,3211
"Intentional",1,65,1988,3097
"Intentional",1,65,1989,3151
"Intentional",1,65,1990,3007
"Intentional",1,65,1991,2961
"Intentional",1,65,1992,2883
"Intentional",1,65,1993,2865
"Intentional",1,65,1994,2724
"Intentional",1,65,1995,2780
"Intentional",1,65,1996,2675
"Intentional",1,65,1997,2540
"Intentional",1,65,1998,2469
"Intentional",1,65,1999,2365
"Intentional",1,65,2000,2175
"Intentional",1,65,2001,2352
"Intentional",1,65,2002,2339
"Intentional",1,65,2003,2245
"Intentional",1,65,2004,2210
"Intentional",1,65,2005,2229
"Intentional",1,65,2006,2236
"Intentional",1,65,2007,2288
"Intentional",1,65,2008,2613
"Intentional",1,65,2009,2717
"Intentional",1,65,2010,2720
"Intentional",1,65,2011,2852
"Intentional",1,65,2012,3052
"Intentional",1,65,2013,3423
"Intentional",1,65,2014,3665
"Intentional",1,65,2015,3764
"Intentional",1,65,2016,3875
"Intentional",1,75,1980,1447
"Intentional",1,75,1981,1506
"Intentional",1,75,1982,1604
"Intentional",1,75,1983,1749
"Intentional",1,75,1984,1753
"Intentional",1,75,1985,1943
"Intentional",1,75,1986,2077
"Intentional",1,75,1987,2231
"Intentional",1,75,1988,2278
"Intentional",1,75,1989,2110
"Intentional",1,75,1990,2315
"Intentional",1,75,1991,2283
"Intentional",1,75,1992,2219
"Intentional",1,75,1993,2186
"Intentional",1,75,1994,2187
"Intentional",1,75,1995,2099
"Intentional",1,75,1996,2118
"Intentional",1,75,1997,2075
"Intentional",1,75,1998,2175
"Intentional",1,75,1999,2038
"Intentional",1,75,2000,2048
"Intentional",1,75,2001,2048
"Intentional",1,75,2002,2106
"Intentional",1,75,2003,1987
"Intentional",1,75,2004,1974
"Intentional",1,75,2005,2040
"Intentional",1,75,2006,1911
"Intentional",1,75,2007,1980
"Intentional",1,75,2008,1960
"Intentional",1,75,2009,1937
"Intentional",1,75,2010,1884
"Intentional",1,75,2011,2041
"Intentional",1,75,2012,2074
"Intentional",1,75,2013,2153
"Intentional",1,75,2014,2185
"Intentional",1,75,2015,2269
"Intentional",1,75,2016,2390
"Intentional",1,85,1980,397
"Intentional",1,85,1981,436
"Intentional",1,85,1982,461
"Intentional",1,85,1983,453
"Intentional",1,85,1984,449
"Intentional",1,85,1985,470
"Intentional",1,85,1986,535
"Intentional",1,85,1987,599
"Intentional",1,85,1988,560
"Intentional",1,85,1989,633
"Intentional",1,85,1990,613
"Intentional",1,85,1991,664
"Intentional",1,85,1992,637
"Intentional",1,85,1993,700
"Intentional",1,85,1994,711
"Intentional",1,85,1995,687
"Intentional",1,85,1996,682
"Intentional",1,85,1997,737
"Intentional",1,85,1998,726
"Intentional",1,85,1999,725
"Intentional",1,85,2000,747
"Intentional",1,85,2001,707
"Intentional",1,85,2002,746
"Intentional",1,85,2003,736
"Intentional",1,85,2004,721
"Intentional",1,85,2005,766
"Intentional",1,85,2006,767
"Intentional",1,85,2007,770
"Intentional",1,85,2008,761
"Intentional",1,85,2009,825
"Intentional",1,85,2010,889
"Intentional",1,85,2011,886
"Intentional",1,85,2012,973
"Intentional",1,85,2013,1053
"Intentional",1,85,2014,1101
"Intentional",1,85,2015,1094
"Intentional",1,85,2016,1112
"Intentional",2,0,1980,239
"Intentional",2,0,1981,255
"Intentional",2,0,1982,261
"Intentional",2,0,1983,243
"Intentional",2,0,1984,274
"Intentional",2,0,1985,262
"Intentional",2,0,1986,288
"Intentional",2,0,1987,291
"Intentional",2,0,1988,330
"Intentional",2,0,1989,352
"Intentional",2,0,1990,330
"Intentional",2,0,1991,371
"Intentional",2,0,1992,340
"Intentional",2,0,1993,344
"Intentional",2,0,1994,345
"Intentional",2,0,1995,340
"Intentional",2,0,1996,372
"Intentional",2,0,1997,303
"Intentional",2,0,1998,328
"Intentional",2,0,1999,326
"Intentional",2,0,2000,304
"Intentional",2,0,2001,310
"Intentional",2,0,2002,328
"Intentional",2,0,2003,310
"Intentional",2,0,2004,331
"Intentional",2,0,2005,294
"Intentional",2,0,2006,295
"Intentional",2,0,2007,331
"Intentional",2,0,2008,331
"Intentional",2,0,2009,322
"Intentional",2,0,2010,289
"Intentional",2,0,2011,295
"Intentional",2,0,2012,267
"Intentional",2,0,2013,259
"Intentional",2,0,2014,273
"Intentional",2,0,2015,258
"Intentional",2,0,2016,294
"Intentional",2,5,1980,220
"Intentional",2,5,1981,199
"Intentional",2,5,1982,208
"Intentional",2,5,1983,190
"Intentional",2,5,1984,264
"Intentional",2,5,1985,245
"Intentional",2,5,1986,221
"Intentional",2,5,1987,213
"Intentional",2,5,1988,253
"Intentional",2,5,1989,266
"Intentional",2,5,1990,282
"Intentional",2,5,1991,240
"Intentional",2,5,1992,294
"Intentional",2,5,1993,336
"Intentional",2,5,1994,303
"Intentional",2,5,1995,265
"Intentional",2,5,1996,280
"Intentional",2,5,1997,236
"Intentional",2,5,1998,286
"Intentional",2,5,1999,232
"Intentional",2,5,2000,207
"Intentional",2,5,2001,196
"Intentional",2,5,2002,224
"Intentional",2,5,2003,166
"Intentional",2,5,2004,227
"Intentional",2,5,2005,205
"Intentional",2,5,2006,210
"Intentional",2,5,2007,189
"Intentional",2,5,2008,193
"Intentional",2,5,2009,199
"Intentional",2,5,2010,182
"Intentional",2,5,2011,192
"Intentional",2,5,2012,215
"Intentional",2,5,2013,252
"Intentional",2,5,2014,264
"Intentional",2,5,2015,262
"Intentional",2,5,2016,291
"Intentional",2,15,1980,2295
"Intentional",2,15,1981,2160
"Intentional",2,15,1982,2113
"Intentional",2,15,1983,1963
"Intentional",2,15,1984,2034
"Intentional",2,15,1985,1859
"Intentional",2,15,1986,2025
"Intentional",2,15,1987,1948
"Intentional",2,15,1988,1889
"Intentional",2,15,1989,1837
"Intentional",2,15,1990,1841
"Intentional",2,15,1991,1914
"Intentional",2,15,1992,1777
"Intentional",2,15,1993,1948
"Intentional",2,15,1994,1746
"Intentional",2,15,1995,1712
"Intentional",2,15,1996,1527
"Intentional",2,15,1997,1471
"Intentional",2,15,1998,1389
"Intentional",2,15,1999,1382
"Intentional",2,15,2000,1308
"Intentional",2,15,2001,1283
"Intentional",2,15,2002,1327
"Intentional",2,15,2003,1355
"Intentional",2,15,2004,1426
"Intentional",2,15,2005,1416
"Intentional",2,15,2006,1390
"Intentional",2,15,2007,1384
"Intentional",2,15,2008,1441
"Intentional",2,15,2009,1435
"Intentional",2,15,2010,1442
"Intentional",2,15,2011,1478
"Intentional",2,15,2012,1579
"Intentional",2,15,2013,1543
"Intentional",2,15,2014,1540
"Intentional",2,15,2015,1735
"Intentional",2,15,2016,1843
"Intentional",2,25,1980,2622
"Intentional",2,25,1981,2707
"Intentional",2,25,1982,2635
"Intentional",2,25,1983,2565
"Intentional",2,25,1984,2491
"Intentional",2,25,1985,2583
"Intentional",2,25,1986,2700
"Intentional",2,25,1987,2786
"Intentional",2,25,1988,2842
"Intentional",2,25,1989,2713
"Intentional",2,25,1990,2758
"Intentional",2,25,1991,2755
"Intentional",2,25,1992,2581
"Intentional",2,25,1993,2681
"Intentional",2,25,1994,2462
"Intentional",2,25,1995,2380
"Intentional",2,25,1996,2119
"Intentional",2,25,1997,1995
"Intentional",2,25,1998,1915
"Intentional",2,25,1999,1798
"Intentional",2,25,2000,1659
"Intentional",2,25,2001,1718
"Intentional",2,25,2002,1734
"Intentional",2,25,2003,1688
"Intentional",2,25,2004,1665
"Intentional",2,25,2005,1669
"Intentional",2,25,2006,1676
"Intentional",2,25,2007,1737
"Intentional",2,25,2008,1748
"Intentional",2,25,2009,1772
"Intentional",2,25,2010,1779
"Intentional",2,25,2011,1926
"Intentional",2,25,2012,1929
"Intentional",2,25,2013,1967
"Intentional",2,25,2014,2035
"Intentional",2,25,2015,2216
"Intentional",2,25,2016,2321
"Intentional",2,35,1980,1855
"Intentional",2,35,1981,1872
"Intentional",2,35,1982,1944
"Intentional",2,35,1983,1848
"Intentional",2,35,1984,1925
"Intentional",2,35,1985,1929
"Intentional",2,35,1986,2079
"Intentional",2,35,1987,2091
"Intentional",2,35,1988,2052
"Intentional",2,35,1989,2098
"Intentional",2,35,1990,2194
"Intentional",2,35,1991,2292
"Intentional",2,35,1992,2311
"Intentional",2,35,1993,2389
"Intentional",2,35,1994,2434
"Intentional",2,35,1995,2435
"Intentional",2,35,1996,2422
"Intentional",2,35,1997,2449
"Intentional",2,35,1998,2509
"Intentional",2,35,1999,2350
"Intentional",2,35,2000,2353
"Intentional",2,35,2001,2399
"Intentional",2,35,2002,2403
"Intentional",2,35,2003,2269
"Intentional",2,35,2004,2332
"Intentional",2,35,2005,2284
"Intentional",2,35,2006,2280
"Intentional",2,35,2007,2338
"Intentional",2,35,2008,2237
"Intentional",2,35,2009,2180
"Intentional",2,35,2010,2138
"Intentional",2,35,2011,2138
"Intentional",2,35,2012,2143
"Intentional",2,35,2013,2110
"Intentional",2,35,2014,2203
"Intentional",2,35,2015,2280
"Intentional",2,35,2016,2404
"Intentional",2,45,1980,1581
"Intentional",2,45,1981,1606
"Intentional",2,45,1982,1535
"Intentional",2,45,1983,1465
"Intentional",2,45,1984,1446
"Intentional",2,45,1985,1383
"Intentional",2,45,1986,1433
"Intentional",2,45,1987,1445
"Intentional",2,45,1988,1369
"Intentional",2,45,1989,1341
"Intentional",2,45,1990,1290
"Intentional",2,45,1991,1502
"Intentional",2,45,1992,1482
"Intentional",2,45,1993,1490
"Intentional",2,45,1994,1500
"Intentional",2,45,1995,1536
"Intentional",2,45,1996,1644
"Intentional",2,45,1997,1719
"Intentional",2,45,1998,1668
"Intentional",2,45,1999,1667
"Intentional",2,45,2000,1760
"Intentional",2,45,2001,1917
"Intentional",2,45,2002,2037
"Intentional",2,45,2003,2128
"Intentional",2,45,2004,2347
"Intentional",2,45,2005,2205
"Intentional",2,45,2006,2436
"Intentional",2,45,2007,2525
"Intentional",2,45,2008,2578
"Intentional",2,45,2009,2694
"Intentional",2,45,2010,2588
"Intentional",2,45,2011,2783
"Intentional",2,45,2012,2814
"Intentional",2,45,2013,2747
"Intentional",2,45,2014,2832
"Intentional",2,45,2015,2826
"Intentional",2,45,2016,2767
"Intentional",2,55,1980,1290
"Intentional",2,55,1981,1403
"Intentional",2,55,1982,1357
"Intentional",2,55,1983,1298
"Intentional",2,55,1984,1314
"Intentional",2,55,1985,1227
"Intentional",2,55,1986,1281
"Intentional",2,55,1987,1184
"Intentional",2,55,1988,1119
"Intentional",2,55,1989,1101
"Intentional",2,55,1990,1073
"Intentional",2,55,1991,1016
"Intentional",2,55,1992,944
"Intentional",2,55,1993,933
"Intentional",2,55,1994,833
"Intentional",2,55,1995,822
"Intentional",2,55,1996,828
"Intentional",2,55,1997,840
"Intentional",2,55,1998,846
"Intentional",2,55,1999,822
"Intentional",2,55,2000,882
"Intentional",2,55,2001,977
"Intentional",2,55,2002,1008
"Intentional",2,55,2003,1075
"Intentional",2,55,2004,1166
"Intentional",2,55,2005,1188
"Intentional",2,55,2006,1396
"Intentional",2,55,2007,1496
"Intentional",2,55,2008,1485
"Intentional",2,55,2009,1642
"Intentional",2,55,2010,1830
"Intentional",2,55,2011,1793
"Intentional",2,55,2012,1921
"Intentional",2,55,2013,2116
"Intentional",2,55,2014,2157
"Intentional",2,55,2015,2402
"Intentional",2,55,2016,2392
"Intentional",2,65,1980,842
"Intentional",2,65,1981,838
"Intentional",2,65,1982,856
"Intentional",2,65,1983,902
"Intentional",2,65,1984,911
"Intentional",2,65,1985,907
"Intentional",2,65,1986,969
"Intentional",2,65,1987,982
"Intentional",2,65,1988,967
"Intentional",2,65,1989,869
"Intentional",2,65,1990,910
"Intentional",2,65,1991,862
"Intentional",2,65,1992,852
"Intentional",2,65,1993,873
"Intentional",2,65,1994,784
"Intentional",2,65,1995,793
"Intentional",2,65,1996,694
"Intentional",2,65,1997,672
"Intentional",2,65,1998,600
"Intentional",2,65,1999,589
"Intentional",2,65,2000,568
"Intentional",2,65,2001,580
"Intentional",2,65,2002,554
"Intentional",2,65,2003,528
"Intentional",2,65,2004,523
"Intentional",2,65,2005,564
"Intentional",2,65,2006,555
"Intentional",2,65,2007,573
"Intentional",2,65,2008,659
"Intentional",2,65,2009,691
"Intentional",2,65,2010,715
"Intentional",2,65,2011,799
"Intentional",2,65,2012,832
"Intentional",2,65,2013,896
"Intentional",2,65,2014,1015
"Intentional",2,65,2015,1000
"Intentional",2,65,2016,1132
"Intentional",2,75,1980,438
"Intentional",2,75,1981,467
"Intentional",2,75,1982,492
"Intentional",2,75,1983,532
"Intentional",2,75,1984,525
"Intentional",2,75,1985,568
"Intentional",2,75,1986,625
"Intentional",2,75,1987,620
"Intentional",2,75,1988,618
"Intentional",2,75,1989,559
"Intentional",2,75,1990,610
"Intentional",2,75,1991,585
"Intentional",2,75,1992,597
"Intentional",2,75,1993,584
"Intentional",2,75,1994,539
"Intentional",2,75,1995,557
"Intentional",2,75,1996,510
"Intentional",2,75,1997,524
"Intentional",2,75,1998,506
"Intentional",2,75,1999,492
"Intentional",2,75,2000,444
"Intentional",2,75,2001,460
"Intentional",2,75,2002,459
"Intentional",2,75,2003,452
"Intentional",2,75,2004,454
"Intentional",2,75,2005,456
"Intentional",2,75,2006,448
"Intentional",2,75,2007,414
"Intentional",2,75,2008,395
"Intentional",2,75,2009,390
"Intentional",2,75,2010,419
"Intentional",2,75,2011,401
"Intentional",2,75,2012,428
"Intentional",2,75,2013,433
"Intentional",2,75,2014,475
"Intentional",2,75,2015,520
"Intentional",2,75,2016,485
"Intentional",2,85,1980,152
"Intentional",2,85,1981,120
"Intentional",2,85,1982,159
"Intentional",2,85,1983,166
"Intentional",2,85,1984,151
"Intentional",2,85,1985,163
"Intentional",2,85,1986,174
"Intentional",2,85,1987,182
"Intentional",2,85,1988,186
"Intentional",2,85,1989,194
"Intentional",2,85,1990,199
"Intentional",2,85,1991,225
"Intentional",2,85,1992,212
"Intentional",2,85,1993,218
"Intentional",2,85,1994,226
"Intentional",2,85,1995,220
"Intentional",2,85,1996,191
"Intentional",2,85,1997,218
"Intentional",2,85,1998,228
"Intentional",2,85,1999,178
"Intentional",2,85,2000,188
"Intentional",2,85,2001,168
"Intentional",2,85,2002,176
"Intentional",2,85,2003,166
"Intentional",2,85,2004,183
"Intentional",2,85,2005,204
"Intentional",2,85,2006,176
"Intentional",2,85,2007,170
"Intentional",2,85,2008,217
"Intentional",2,85,2009,186
"Intentional",2,85,2010,194
"Intentional",2,85,2011,212
"Intentional",2,85,2012,193
"Intentional",2,85,2013,188
"Intentional",2,85,2014,210
"Intentional",2,85,2015,242
"Intentional",2,85,2016,224
