"","year","month","pref_id","age","sex","deaths.adj","population","rate.adj","state_id","variable","pref","month.short"
"1",1981,1,1,65,1,468,141324.166666667,0.0033115355359133,1457,0,"Aichi","Jan"
"2",1981,2,1,65,1,389.714285714285,141659.333333333,0.00275106677791052,1457,0,"Aichi","Feb"
"3",1981,3,1,65,1,416,141994.5,0.00292969093873354,1457,0,"Aichi","Mar"
"4",1981,4,1,65,1,432.966666666667,142329.666666667,0.00304199874001438,1457,0,"Aichi","Apr"
"5",1981,5,1,65,1,366,142664.833333333,0.00256545352802431,1457,0,"Aichi","May"
"6",1981,6,1,65,1,339.966666666667,143000,0.00237738927738928,1457,0,"Aichi","Jun"
"7",1981,7,1,65,1,381,143250,0.00265968586387435,1457,0,"Aichi","Jul"
"8",1981,8,1,65,1,309,143500,0.00215331010452962,1457,0,"Aichi","Aug"
"9",1981,9,1,65,1,355.466666666667,143750,0.0024728115942029,1457,0,"Aichi","Sep"
"10",1981,10,1,65,1,401,144000,0.00278472222222222,1457,0,"Aichi","Oct"
"11",1981,11,1,65,1,356.5,144250,0.00247140381282496,1457,0,"Aichi","Nov"
"12",1981,12,1,65,1,370,144500,0.00256055363321799,1457,0,"Aichi","Dec"
"13",1982,1,1,65,1,442,144750,0.00305354058721934,1457,0,"Aichi","Jan"
"14",1982,2,1,65,1,541.392857142858,145000,0.00373374384236454,1457,0,"Aichi","Feb"
"15",1982,3,1,65,1,375,145250,0.00258175559380379,1457,0,"Aichi","Mar"
"16",1982,4,1,65,1,382.333333333333,145500,0.00262772050400916,1457,0,"Aichi","Apr"
"17",1982,5,1,65,1,344,145750,0.00236020583190395,1457,0,"Aichi","May"
"18",1982,6,1,65,1,338.933333333334,146000,0.00232146118721462,1457,0,"Aichi","Jun"
"19",1982,7,1,65,1,322,146000,0.00220547945205479,1457,0,"Aichi","Jul"
"20",1982,8,1,65,1,316,146000,0.00216438356164384,1457,0,"Aichi","Aug"
"21",1982,9,1,65,1,362.7,146000,0.00248424657534247,1457,0,"Aichi","Sep"
"22",1982,10,1,65,1,399,146000,0.00273287671232877,1457,0,"Aichi","Oct"
"23",1982,11,1,65,1,344.1,146000,0.00235684931506849,1457,0,"Aichi","Nov"
"24",1982,12,1,65,1,400,146000,0.00273972602739726,1457,0,"Aichi","Dec"
"25",1983,1,1,65,1,464,146000,0.00317808219178082,1457,0,"Aichi","Jan"
"26",1983,2,1,65,1,417.392857142857,146000,0.00285885518590998,1457,0,"Aichi","Feb"
"27",1983,3,1,65,1,407,146000,0.00278767123287671,1457,0,"Aichi","Mar"
"28",1983,4,1,65,1,329.633333333333,146000,0.00225776255707762,1457,0,"Aichi","Apr"
"29",1983,5,1,65,1,347,146000,0.00237671232876712,1457,0,"Aichi","May"
"30",1983,6,1,65,1,343.066666666667,146000,0.00234977168949772,1457,0,"Aichi","Jun"
"31",1983,7,1,65,1,352,146083.333333333,0.00240958357102111,1457,0,"Aichi","Jul"
"32",1983,8,1,65,1,347,146166.666666667,0.00237400228050171,1457,0,"Aichi","Aug"
"33",1983,9,1,65,1,332.733333333333,146250,0.00227509971509971,1457,0,"Aichi","Sep"
"34",1983,10,1,65,1,342,146333.333333333,0.0023371298405467,1457,0,"Aichi","Oct"
