"","year","month","pref_id","age","sex","deaths.adj","population","rate.adj","state_id","variable","pref","month.short"
"1",1981,1,1,45,1,168,391824.583333333,0.000428763296500666,1457,1,"Aichi","Jan"
"2",1981,2,1,45,1,157.214285714286,393059.666666667,0.000399975624687055,1457,2,"Aichi","Feb"
"3",1981,3,1,45,1,148,394294.75,0.000375353716984566,1457,2,"Aichi","Mar"
"4",1981,4,1,45,1,152.933333333333,395529.833333333,0.000386654356877421,1457,0,"Aichi","Apr"
"5",1981,5,1,45,1,137,396764.916666667,0.000345292626049136,1457,0,"Aichi","May"
"6",1981,6,1,45,1,145.7,398000,0.00036608040201005,1457,0,"Aichi","Jun"
"7",1981,7,1,45,1,145,399083.333333333,0.000363332637293798,1457,0,"Aichi","Jul"
"8",1981,8,1,45,1,118,400166.666666667,0.00029487713452728,1457,0,"Aichi","Aug"
"9",1981,9,1,45,1,136.4,401250,0.00033993769470405,1457,0,"Aichi","Sep"
"10",1981,10,1,45,1,161,402333.333333333,0.00040016570008285,1457,0,"Aichi","Oct"
"11",1981,11,1,45,1,145.7,403416.666666667,0.000361165048543689,1457,2,"Aichi","Nov"
"12",1981,12,1,45,1,163,404500,0.000402966625463535,1457,1,"Aichi","Dec"
"13",1982,1,1,45,1,145,405583.333333333,0.000357509759605506,1457,2,"Aichi","Jan"
"14",1982,2,1,45,1,192.642857142857,406666.666666667,0.000473711943793911,1457,2,"Aichi","Feb"
"15",1982,3,1,45,1,160,407750,0.000392397302268547,1457,3,"Aichi","Mar"
"16",1982,4,1,45,1,161.2,408833.333333333,0.000394292702812883,1457,0,"Aichi","Apr"
"17",1982,5,1,45,1,161,409916.666666667,0.000392762756657857,1457,0,"Aichi","May"
"18",1982,6,1,45,1,147.766666666667,411000,0.000359529602595296,1457,0,"Aichi","Jun"
"19",1982,7,1,45,1,142,411916.666666667,0.000344729921100546,1457,0,"Aichi","Jul"
"20",1982,8,1,45,1,163,412833.333333333,0.000394832458619298,1457,0,"Aichi","Aug"
"21",1982,9,1,45,1,129.166666666667,413750,0.000312185297079557,1457,0,"Aichi","Sep"
"22",1982,10,1,45,1,149,414666.666666667,0.000359324758842444,1457,0,"Aichi","Oct"
"23",1982,11,1,45,1,144.666666666667,415583.333333333,0.000348105073190295,1457,1,"Aichi","Nov"
"24",1982,12,1,45,1,159,416500,0.000381752701080432,1457,3,"Aichi","Dec"
