"","year","month","pref_id","age","sex","deaths.adj","population","rate.adj","state_id","variable","pref","month.short"
"1",1981,1,1,5,2,14,530775.833333333,2.63764834809422e-05,1457,1.3,"Aichi","Jan"
"2",1981,2,1,5,2,5.53571428571428,531620.666666667,1.04129027195725e-05,1457,3.3,"Aichi","Feb"
"3",1981,3,1,5,2,3,532465.5,5.63416784749434e-06,1457,3.2,"Aichi","Mar"
"4",1981,4,1,5,2,6.2,533310.333333333,1.16255013497457e-05,1457,2.9,"Aichi","Apr"
"5",1981,5,1,5,2,7,534155.166666667,1.31048063125228e-05,1457,2.6,"Aichi","May"
"6",1981,6,1,5,2,6.2,535000,1.1588785046729e-05,1457,2.2,"Aichi","Jun"
"7",1981,7,1,5,2,5,534583.333333333,9.35307872174591e-06,1457,1.5,"Aichi","Jul"
"8",1981,8,1,5,2,4,534166.666666667,7.48829953198128e-06,1457,1.6,"Aichi","Aug"
"9",1981,9,1,5,2,1.03333333333333,533750,1.935987509758e-06,1457,2.4,"Aichi","Sep"
"10",1981,10,1,5,2,5,533333.333333333,9.375e-06,1457,2.7,"Aichi","Oct"
"11",1981,11,1,5,2,6.2,532916.666666667,1.16340891321345e-05,1457,3.1,"Aichi","Nov"
"12",1981,12,1,5,2,4,532500,7.51173708920188e-06,1457,2,"Aichi","Dec"
"13",1982,1,1,5,2,7,532083.333333333,1.31558339859045e-05,1457,2.6,"Aichi","Jan"
"14",1982,2,1,5,2,5.53571428571428,531666.666666667,1.04120017913121e-05,1457,3,"Aichi","Feb"
"15",1982,3,1,5,2,2,531250,3.76470588235294e-06,1457,3.2,"Aichi","Mar"
"16",1982,4,1,5,2,6.2,530833.333333333,1.1679748822606e-05,1457,3.3,"Aichi","Apr"
"17",1982,5,1,5,2,4,530416.666666667,7.54124116260801e-06,1457,2.8,"Aichi","May"
"18",1982,6,1,5,2,8.26666666666667,530000,1.55974842767296e-05,1457,1.4,"Aichi","Jun"
"19",1982,7,1,5,2,8,529500,1.51085930122757e-05,1457,1.7,"Aichi","Jul"
"20",1982,8,1,5,2,5,529000,9.45179584120983e-06,1457,1.1,"Aichi","Aug"
"21",1982,9,1,5,2,3.1,528500,5.86565752128666e-06,1457,2.3,"Aichi","Sep"
"22",1982,10,1,5,2,3,528000,5.68181818181818e-06,1457,2.7,"Aichi","Oct"
"23",1982,11,1,5,2,5.16666666666666,527500,9.79462875197471e-06,1457,3.3,"Aichi","Nov"
"24",1982,12,1,5,2,12,527000,2.27703984819734e-05,1457,2.2,"Aichi","Dec"
"25",1983,1,1,5,2,6,526500,1.13960113960114e-05,1457,2.6,"Aichi","Jan"
"26",1983,2,1,5,2,11.0714285714286,526000,2.10483432916893e-05,1457,2,"Aichi","Feb"
"27",1983,3,1,5,2,7,525500,1.33206470028544e-05,1457,3,"Aichi","Mar"
"28",1983,4,1,5,2,11.3666666666667,525000,2.16507936507937e-05,1457,2.7,"Aichi","Apr"
"29",1983,5,1,5,2,12,524500,2.28789323164919e-05,1457,2.3,"Aichi","May"
"30",1983,6,1,5,2,10.3333333333333,524000,1.97201017811705e-05,1457,1.4,"Aichi","Jun"
"31",1983,7,1,5,2,7,523166.666666667,1.33800573431029e-05,1457,2.3,"Aichi","Jul"
"32",1983,8,1,5,2,8,522333.333333333,1.531589023612e-05,1457,1.3,"Aichi","Aug"
"33",1983,9,1,5,2,5.16666666666666,521500,9.90731863215084e-06,1457,2.9,"Aichi","Sep"
"34",1983,10,1,5,2,5,520666.666666667,9.60307298335467e-06,1457,3.6,"Aichi","Oct"
"35",1983,11,1,5,2,2.06666666666666,519833.333333333,3.97563321577427e-06,1457,2.8,"Aichi","Nov"
"36",1983,12,1,5,2,5,519000,9.63391136801542e-06,1457,2.3,"Aichi","Dec"
"37",1984,1,1,5,2,4,518166.666666667,7.71952396268897e-06,1457,1.6,"Aichi","Jan"
"38",1984,2,1,5,2,9.62068965517242,517333.333333333,1.85966939210807e-05,1457,2.6,"Aichi","Feb"
"39",1984,3,1,5,2,8,516500,1.54888673765731e-05,1457,2.8,"Aichi","Mar"
"40",1984,4,1,5,2,5.16666666666667,515666.666666667,1.00193923723336e-05,1457,3.1,"Aichi","Apr"
"41",1984,5,1,5,2,4,514833.333333333,7.76950469407575e-06,1457,2.5,"Aichi","May"
"42",1984,6,1,5,2,4.13333333333333,514000,8.04150453955901e-06,1457,1.3,"Aichi","Jun"
"43",1984,7,1,5,2,9,513268.5,1.75346821400495e-05,1457,1.3,"Aichi","Jul"
"44",1984,8,1,5,2,4,512537,7.80431461533509e-06,1457,1.1,"Aichi","Aug"
"45",1984,9,1,5,2,6.2,511805.5,1.21139768916121e-05,1457,2.4,"Aichi","Sep"
"46",1984,10,1,5,2,5,511074,9.78331904968752e-06,1457,3.3,"Aichi","Oct"
"47",1984,11,1,5,2,2.06666666666666,510342.5,4.04956801886314e-06,1457,3.1,"Aichi","Nov"
"48",1984,12,1,5,2,4,509611,7.84912413586049e-06,1457,3.7,"Aichi","Dec"
"49",1985,1,1,5,2,5,508879.5,9.82550878940889e-06,1457,2,"Aichi","Jan"
"50",1985,2,1,5,2,7.75,508148,1.5251462172438e-05,1457,2.3,"Aichi","Feb"
"51",1985,3,1,5,2,6,507416.5,1.18246056247678e-05,1457,2.4,"Aichi","Mar"
"52",1985,4,1,5,2,5.16666666666667,506685,1.01969994506778e-05,1457,2.7,"Aichi","Apr"
"53",1985,5,1,5,2,8,505953.5,1.58117297340566e-05,1457,1.2,"Aichi","May"
"54",1985,6,1,5,2,3.1,505222,6.13591648819727e-06,1457,2.1,"Aichi","Jun"
"55",1985,7,1,5,2,3,504036.833333333,5.95194597220243e-06,1457,2.2,"Aichi","Jul"
"56",1985,8,1,5,2,8,502851.666666667,1.59092641633881e-05,1457,1,"Aichi","Aug"
"57",1985,9,1,5,2,6.2,501666.5,1.23588080926273e-05,1457,3.1,"Aichi","Sep"
"58",1985,10,1,5,2,7,500481.333333333,1.39865356283684e-05,1457,2.8,"Aichi","Oct"
"59",1985,11,1,5,2,7.23333333333333,499296.166666667,1.44870596175884e-05,1457,3.7,"Aichi","Nov"
"60",1985,12,1,5,2,4,498111,8.03033861930373e-06,1457,2.9,"Aichi","Dec"
"61",1986,1,1,5,2,8,496925.833333333,1.60989819070921e-05,1457,1.8,"Aichi","Jan"
"62",1986,2,1,5,2,5.53571428571429,495740.666666667,1.11665527117961e-05,1457,1.6,"Aichi","Feb"
"63",1986,3,1,5,2,4,494555.5,8.08807100517535e-06,1457,2.7,"Aichi","Mar"
"64",1986,4,1,5,2,9.3,493370.333333333,1.88499376060309e-05,1457,3.8,"Aichi","Apr"
"65",1986,5,1,5,2,8,492185.166666667,1.62540453101831e-05,1457,1.8,"Aichi","May"
"66",1986,6,1,5,2,3.1,491000,6.31364562118126e-06,1457,1.7,"Aichi","Jun"
"67",1986,7,1,5,2,10,489583.333333333,2.04255319148936e-05,1457,2,"Aichi","Jul"
"68",1986,8,1,5,2,7,488166.666666667,1.43393649709799e-05,1457,1.4,"Aichi","Aug"
"69",1986,9,1,5,2,1.03333333333333,486750,2.12292415682246e-06,1457,2.2,"Aichi","Sep"
"70",1986,10,1,5,2,9,485333.333333333,1.8543956043956e-05,1457,3.3,"Aichi","Oct"
"71",1986,11,1,5,2,5.16666666666667,483916.666666667,1.06767694162218e-05,1457,2.8,"Aichi","Nov"
"72",1986,12,1,5,2,4,482500,8.29015544041451e-06,1457,2.3,"Aichi","Dec"
"73",1987,1,1,5,2,6,481083.333333333,1.24718517235406e-05,1457,2.6,"Aichi","Jan"
"74",1987,2,1,5,2,2.21428571428571,479666.666666667,4.61630100268042e-06,1457,3.2,"Aichi","Feb"
"75",1987,3,1,5,2,2,478250,4.18191322530058e-06,1457,3.8,"Aichi","Mar"
"76",1987,4,1,5,2,5.16666666666667,476833.333333333,1.08353722474659e-05,1457,4,"Aichi","Apr"
"77",1987,5,1,5,2,5,475416.666666667,1.05170902716915e-05,1457,2.8,"Aichi","May"
"78",1987,6,1,5,2,7.23333333333333,474000,1.52601969057665e-05,1457,2.4,"Aichi","Jun"
"79",1987,7,1,5,2,3,472583.333333333,6.34808675718568e-06,1457,1.9,"Aichi","Jul"
"80",1987,8,1,5,2,7,471166.666666667,1.48567385921472e-05,1457,1,"Aichi","Aug"
"81",1987,9,1,5,2,8.26666666666667,469750,1.75980131275501e-05,1457,2.7,"Aichi","Sep"
"82",1987,10,1,5,2,3,468333.333333333,6.40569395017794e-06,1457,2.6,"Aichi","Oct"
"83",1987,11,1,5,2,6.2,466916.666666667,1.32786007495984e-05,1457,2.9,"Aichi","Nov"
"84",1987,12,1,5,2,4,465500,8.59291084854995e-06,1457,2,"Aichi","Dec"
"85",1988,1,1,5,2,5,464083.333333333,1.07739270964266e-05,1457,2.3,"Aichi","Jan"
"86",1988,2,1,5,2,5.3448275862069,462666.666666667,1.15522210076518e-05,1457,2.4,"Aichi","Feb"
"87",1988,3,1,5,2,10,461250,2.1680216802168e-05,1457,2.6,"Aichi","Mar"
"88",1988,4,1,5,2,2.06666666666667,459833.333333333,4.49438202247192e-06,1457,3.4,"Aichi","Apr"
"89",1988,5,1,5,2,5,458416.666666667,1.09071077985821e-05,1457,2.6,"Aichi","May"
"90",1988,6,1,5,2,1.03333333333333,457000,2.26112326768781e-06,1457,1.5,"Aichi","Jun"
"91",1988,7,1,5,2,7,455666.666666667,1.53621068032187e-05,1457,1.5,"Aichi","Jul"
"92",1988,8,1,5,2,3,454333.333333333,6.6030814380044e-06,1457,0.9,"Aichi","Aug"
"93",1988,9,1,5,2,3.1,453000,6.84326710816777e-06,1457,1.8,"Aichi","Sep"
"94",1988,10,1,5,2,8,451666.666666667,1.77121771217712e-05,1457,3,"Aichi","Oct"
"95",1988,11,1,5,2,3.1,450333.333333333,6.88378978534419e-06,1457,2.5,"Aichi","Nov"
"96",1988,12,1,5,2,3,449000,6.6815144766147e-06,1457,1.8,"Aichi","Dec"
