"","year","month","pref_id","age","sex","deaths.adj","population","rate.adj","state_id","variable","pref","month.short"
"1",1981,1,1,5,1,12,560241.666666667,2.1419327968585e-05,1457,-1.8,"Aichi","Jan"
"2",1981,2,1,5,1,8.85714285714286,561193.333333333,1.57826943604869e-05,1457,0.1,"Aichi","Feb"
"3",1981,3,1,5,1,7,562145,1.24523032313727e-05,1457,4.8,"Aichi","Mar"
"4",1981,4,1,5,1,18.6,563096.666666667,3.30316286724009e-05,1457,10.4,"Aichi","Apr"
"5",1981,5,1,5,1,12,564048.333333333,2.12747725519976e-05,1457,14.8,"Aichi","May"
"6",1981,6,1,5,1,14.4666666666666,565000,2.56047197640117e-05,1457,19.4,"Aichi","Jun"
"7",1981,7,1,5,1,21,564500,3.72010628875111e-05,1457,23.9,"Aichi","Jul"
"8",1981,8,1,5,1,23,564000,4.07801418439716e-05,1457,23.4,"Aichi","Aug"
"9",1981,9,1,5,1,9.3,563500,1.65039929015084e-05,1457,19,"Aichi","Sep"
"10",1981,10,1,5,1,16,563000,2.84191829484902e-05,1457,13,"Aichi","Oct"
"11",1981,11,1,5,1,11.3666666666667,562500,2.02074074074074e-05,1457,5.5,"Aichi","Nov"
"12",1981,12,1,5,1,12,562000,2.13523131672598e-05,1457,1.9,"Aichi","Dec"
"13",1982,1,1,5,1,8,561500,1.42475512021371e-05,1457,0.5,"Aichi","Jan"
"14",1982,2,1,5,1,8.85714285714286,561000,1.57881334351923e-05,1457,0.5,"Aichi","Feb"
"15",1982,3,1,5,1,16,560500,2.85459411239964e-05,1457,5.7,"Aichi","Mar"
"16",1982,4,1,5,1,16.5333333333333,560000,2.95238095238095e-05,1457,10.4,"Aichi","Apr"
"17",1982,5,1,5,1,11,559500,1.96604110813226e-05,1457,17.3,"Aichi","May"
"18",1982,6,1,5,1,12.4,559000,2.21824686940966e-05,1457,18.9,"Aichi","Jun"
"19",1982,7,1,5,1,12,558333.333333333,2.14925373134328e-05,1457,20.9,"Aichi","Jul"
"20",1982,8,1,5,1,15,557666.666666667,2.68977884040646e-05,1457,23.6,"Aichi","Aug"
"21",1982,9,1,5,1,13.4333333333333,557000,2.41172950329144e-05,1457,19.2,"Aichi","Sep"
"22",1982,10,1,5,1,12,556333.333333333,2.15698022768125e-05,1457,14,"Aichi","Oct"
"23",1982,11,1,5,1,8.26666666666667,555666.666666667,1.4877024595081e-05,1457,10.2,"Aichi","Nov"
"24",1982,12,1,5,1,10,555000,1.8018018018018e-05,1457,4,"Aichi","Dec"
"25",1983,1,1,5,1,12,554333.333333333,2.16476247745039e-05,1457,0.9,"Aichi","Jan"
"26",1983,2,1,5,1,14.3928571428571,553666.666666667,2.59955276511568e-05,1457,0.4,"Aichi","Feb"
"27",1983,3,1,5,1,12,553000,2.16998191681736e-05,1457,5,"Aichi","Mar"
