"","year","month","pref_id","age","sex","deaths.adj","population","rate.adj","state_id","variable","pref","month.short"
"1",1981,1,1,45,2,82,373484.166666667,0.000219554153344296,1457,1,"Aichi","Jan"
"2",1981,2,1,45,2,91.8928571428571,374387.333333333,0.000245448627560914,1457,2,"Aichi","Feb"
"3",1981,3,1,45,2,95,375290.5,0.000253137236354238,1457,2,"Aichi","Mar"
"4",1981,4,1,45,2,91.9666666666667,376193.666666667,0.000244466281108755,1457,0,"Aichi","Apr"
"5",1981,5,1,45,2,71,377096.833333333,0.000188280552165867,1457,0,"Aichi","May"
"6",1981,6,1,45,2,86.8,378000,0.00022962962962963,1457,0,"Aichi","Jun"
"7",1981,7,1,45,2,74,378833.333333333,0.000195336559612846,1457,0,"Aichi","Jul"
"8",1981,8,1,45,2,73,379666.666666667,0.000192273924495171,1457,0,"Aichi","Aug"
"9",1981,9,1,45,2,81.6333333333334,380500,0.000214542268944372,1457,0,"Aichi","Sep"
"10",1981,10,1,45,2,72,381333.333333333,0.000188811188811189,1457,0,"Aichi","Oct"
"11",1981,11,1,45,2,91.9666666666666,382166.666666667,0.000240645442651548,1457,2,"Aichi","Nov"
"12",1981,12,1,45,2,73,383000,0.000190600522193211,1457,1,"Aichi","Dec"
"13",1982,1,1,45,2,78,383833.333333333,0.000203213200173687,1457,2,"Aichi","Jan"
"14",1982,2,1,45,2,109.607142857143,384666.666666667,0.000284940579351325,1457,2,"Aichi","Feb"
"15",1982,3,1,45,2,74,385500,0.000191958495460441,1457,3,"Aichi","Mar"
"16",1982,4,1,45,2,82.6666666666667,386333.333333333,0.00021397756686799,1457,0,"Aichi","Apr"
"17",1982,5,1,45,2,83,387166.666666667,0.000214377959535084,1457,0,"Aichi","May"
"18",1982,6,1,45,2,81.6333333333333,388000,0.000210395189003436,1457,0,"Aichi","Jun"
"19",1982,7,1,45,2,83,388750,0.000213504823151125,1457,0,"Aichi","Jul"
"20",1982,8,1,45,2,81,389500,0.00020795892169448,1457,0,"Aichi","Aug"
"21",1982,9,1,45,2,104.366666666667,390250,0.000267435404655136,1457,0,"Aichi","Sep"
"22",1982,10,1,45,2,83,391000,0.00021227621483376,1457,0,"Aichi","Oct"
"23",1982,11,1,45,2,102.3,391750,0.000261135928525846,1457,1,"Aichi","Nov"
"24",1982,12,1,45,2,95,392500,0.00024203821656051,1457,3,"Aichi","Dec"
"25",1983,1,1,45,2,80,393250,0.000203432930705658,1457,2,"Aichi","Jan"
"26",1983,2,1,45,2,96.3214285714286,394000,0.000244470630891951,1457,1,"Aichi","Feb"
"27",1983,3,1,45,2,80,394750,0.000202659911336289,1457,2,"Aichi","Mar"
"28",1983,4,1,45,2,74.4,395500,0.000188116308470291,1457,0,"Aichi","Apr"
"29",1983,5,1,45,2,73,396250,0.000184227129337539,1457,0,"Aichi","May"
"30",1983,6,1,45,2,75.4333333333333,397000,0.000190008396305625,1457,0,"Aichi","Jun"
"31",1983,7,1,45,2,82,397583.333333333,0.000206246070006288,1457,0,"Aichi","Jul"
"32",1983,8,1,45,2,73,398166.666666667,0.000183340309753035,1457,0,"Aichi","Aug"
"33",1983,9,1,45,2,64.0666666666666,398750,0.000160668756530825,1457,0,"Aichi","Sep"
"34",1983,10,1,45,2,71,399333.333333333,0.00017779632721202,1457,0,"Aichi","Oct"
"35",1983,11,1,45,2,74.4,399916.666666667,0.000186038758074599,1457,1,"Aichi","Nov"
"36",1983,12,1,45,2,77,400500,0.000192259675405743,1457,2,"Aichi","Dec"
