"","age","sex","corr.temp.terms","corr.state.intercept.terms","corr.month.intercept.terms","corr.state.month.intercept.terms","corr.state.slope.terms","corr.month.slope.terms","corr.state.month.slope.terms","scale.new.temp.slope"
"1",65,1,0.993606239490769,0.921006541535057,-0.15136143542896,0.510438048156597,0.997482454550387,0.993993672463692,0.940220492877342,2.98275309329678
"2",75,1,0.999460423560865,0.910274825091553,-0.327501539709465,0.431453474647862,0.99649550228298,0.992310242058393,0.95037122343779,2.99707226766143
"3",85,1,0.998088922918993,0.338965897497385,-0.285103020197498,0.545384315478738,0.993699164220589,0.928902148154001,0.9530245912975,3.31425871365703
"4",65,2,0.997143860954329,0.821282188240001,0.37025923798618,0.416883667473667,0.995279069287775,0.363387492054037,0.928213554958181,3.28302987648495
"5",75,2,0.99934001221328,0.718346112630333,-0.0175420361356788,0.361683739004785,0.994731006837471,0.978550850422392,0.945517539175071,3.18266587632546
"6",85,2,0.995596266982012,0.667727270487922,0.0776671296327869,0.615940791793301,0.982924721030345,0.880131835981339,0.930512308452368,3.31134849655296
