"","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"1",0.0105772878783262,-0.00799412692602704,0.0287806628148878,0,1,"Intentional self-harm"
"2",0.0105543883801603,-0.00834984075692027,0.0290475161709927,0,1,"Intentional self-harm"
"3",0.0115222214597222,-0.00819869188023971,0.031147462373946,0,1,"Intentional self-harm"
"4",0.012392518686717,-0.00834738030365166,0.033441631674872,0,1,"Intentional self-harm"
"5",0.0128002200107749,-0.00869805602678364,0.0347858967712048,0,1,"Intentional self-harm"
"6",0.013349216973253,-0.00870424523618202,0.0362372075261395,0,1,"Intentional self-harm"
"7",0.0134243658023133,-0.00894240972589257,0.0366508467966315,0,1,"Intentional self-harm"
"8",0.0136083812365286,-0.00871052526391444,0.0369398858041593,0,1,"Intentional self-harm"
"9",0.013880736755637,-0.00797788263716762,0.0370046259773689,0,1,"Intentional self-harm"
"10",0.0132922979956056,-0.00773501724018977,0.0351741732469485,0,1,"Intentional self-harm"
"11",0.0120594008003763,-0.0078100083243111,0.0320466288847047,0,1,"Intentional self-harm"
"12",0.0111522286690296,-0.00752889436734303,0.0296617939929063,0,1,"Intentional self-harm"
"13",0.0106471139116347,-0.00302374192737007,0.02454792964711,5,1,"Intentional self-harm"
"14",0.0101357208130266,-0.00366531512100315,0.0239725958367553,5,1,"Intentional self-harm"
"15",0.00931945413026206,-0.00568979526344278,0.0239979794663538,5,1,"Intentional self-harm"
"16",0.0108036234243242,-0.00512357868587514,0.0273410816089404,5,1,"Intentional self-harm"
"17",0.0101534817607559,-0.0067921537233494,0.0273416121446955,5,1,"Intentional self-harm"
"18",0.00927176502754569,-0.00879941686668713,0.0270876768396215,5,1,"Intentional self-harm"
"19",0.00857496136713541,-0.0101150359204828,0.0266264295435011,5,1,"Intentional self-harm"
"20",0.0076808947489394,-0.0114523363698934,0.025549653513529,5,1,"Intentional self-harm"
"21",0.00900379292206256,-0.00904735487979328,0.0267686326103896,5,1,"Intentional self-harm"
"22",0.00874884937182171,-0.00839594008758066,0.0253977825980055,5,1,"Intentional self-harm"
"23",0.00862074948451267,-0.00713107466117839,0.0237726853829522,5,1,"Intentional self-harm"
"24",0.0110444398519984,-0.0029329906100851,0.0255433563549542,5,1,"Intentional self-harm"
"25",0.00610540041791011,-2.15400701493338e-05,0.0122460298337009,15,1,"Intentional self-harm"
"26",0.00711231434686625,0.000921347854669947,0.0134664616967638,15,1,"Intentional self-harm"
"27",0.00438341371667087,-0.00252740201287374,0.0112691908467917,15,1,"Intentional self-harm"
"28",0.00294820676911929,-0.00487955804554923,0.0107484633587089,15,1,"Intentional self-harm"
"29",-0.00123205237371475,-0.00992818423994141,0.00691369591444926,15,1,"Intentional self-harm"
"30",0.000449902985659721,-0.00851296312968861,0.00908051446939964,15,1,"Intentional self-harm"
"31",0.00289222247529109,-0.00613080502183285,0.0118617565237387,15,1,"Intentional self-harm"
"32",0.00429129426068419,-0.00481744494338975,0.0133933554187237,15,1,"Intentional self-harm"
"33",0.0080611861653873,-0.000850134275050552,0.0176338305142284,15,1,"Intentional self-harm"
"34",0.00528185102074379,-0.0029698117039112,0.0134822166524666,15,1,"Intentional self-harm"
"35",0.00584323125708521,-0.00129479328735962,0.0130062166713697,15,1,"Intentional self-harm"
"36",0.00568681628806738,-0.000546247313412536,0.0119073123542013,15,1,"Intentional self-harm"
"37",0.00710641680713694,0.00101590899378327,0.0131762272607413,25,1,"Intentional self-harm"
"38",0.00977430864490031,0.00366816574908733,0.0161554508235662,25,1,"Intentional self-harm"
"39",0.00444867657564279,-0.00260222571271146,0.0112498338317136,25,1,"Intentional self-harm"
"40",0.00413625292806238,-0.00391054101936183,0.0119341319390418,25,1,"Intentional self-harm"
"41",0.00414623016536164,-0.00429079864713217,0.012148495395936,25,1,"Intentional self-harm"
"42",0.0111791331828483,0.00247556524623134,0.0207914910250429,25,1,"Intentional self-harm"
"43",0.00992178606247347,0.00110416193240079,0.0191560152695766,25,1,"Intentional self-harm"
"44",0.00552526777236698,-0.00413759734270608,0.0145858646608471,25,1,"Intentional self-harm"
"45",0.00823731358733087,-0.000811297067922446,0.0174158578415201,25,1,"Intentional self-harm"
"46",0.00818779533015768,-0.000111100373388465,0.0165210250411242,25,1,"Intentional self-harm"
"47",0.00896403391519722,0.00187565275942461,0.0162841758293261,25,1,"Intentional self-harm"
"48",0.00542660828588197,-0.000799986908650471,0.0114941622903882,25,1,"Intentional self-harm"
"49",0.0113146705300948,0.00488347410321694,0.0180054004400495,35,1,"Intentional self-harm"
"50",0.00711502613506133,0.000691750212509956,0.0134634663497869,35,1,"Intentional self-harm"
"51",0.00570396728428672,-0.00156769891070888,0.0127631302502621,35,1,"Intentional self-harm"
"52",0.0105423833965522,0.00225103145015602,0.0194395382348273,35,1,"Intentional self-harm"
"53",0.0066693224774624,-0.00186027210796472,0.0150476454622354,35,1,"Intentional self-harm"
"54",0.00345629560520783,-0.00731088834038073,0.0128306854713406,35,1,"Intentional self-harm"
"55",0.0134084293847908,0.00394922048978538,0.0236654704946513,35,1,"Intentional self-harm"
"56",0.0144830096871997,0.00483395914121009,0.0247861377074404,35,1,"Intentional self-harm"
"57",0.0129090372462351,0.00332328861616225,0.0229977802401383,35,1,"Intentional self-harm"
"58",0.00797807822378704,-0.00110689573843691,0.0167559627377758,35,1,"Intentional self-harm"
"59",0.00791497320074041,0.000343177238857567,0.0154363572886461,35,1,"Intentional self-harm"
"60",0.00712456568105252,0.000529208356300871,0.0135954563999058,35,1,"Intentional self-harm"
"61",0.00609163432471852,-7.14062881692398e-06,0.0121958285717004,45,1,"Intentional self-harm"
"62",0.00689104778988701,0.000801315865407107,0.0129202006994115,45,1,"Intentional self-harm"
"63",0.0110849365968713,0.00446455644119895,0.018168036359374,45,1,"Intentional self-harm"
"64",0.00776774168872569,8.91884534829114e-05,0.0153994917018544,45,1,"Intentional self-harm"
"65",0.0074566421566803,-0.000383625551601921,0.0154570514382183,45,1,"Intentional self-harm"
"66",0.0038044242596835,-0.00511247067676147,0.0122144797370936,45,1,"Intentional self-harm"
"67",0.00419532784924567,-0.00461245963090021,0.0127822571718515,45,1,"Intentional self-harm"
"68",0.0049999791849176,-0.00392249122919816,0.0139537439064906,45,1,"Intentional self-harm"
"69",0.00497769434885122,-0.00384911115408807,0.0139093617396649,45,1,"Intentional self-harm"
"70",0.00334094628221436,-0.00504706258086682,0.0114683780439533,45,1,"Intentional self-harm"
