"","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"1",0.0277812254612021,0.0130277974449294,0.0420988178550367,0,1,"Accidental drowning and submersion"
"2",0.0294344426648554,0.0150626123044772,0.0436931711116752,0,1,"Accidental drowning and submersion"
"3",0.0300913661495671,0.0154417705365708,0.0446263027393402,0,1,"Accidental drowning and submersion"
"4",0.0295587912769219,0.0142393545707119,0.0443771744980974,0,1,"Accidental drowning and submersion"
"5",0.0344749664419019,0.0195879685886154,0.0498284083883985,0,1,"Accidental drowning and submersion"
"6",0.0357567999304155,0.0206638147150276,0.0514719740930687,0,1,"Accidental drowning and submersion"
"7",0.0349313954871574,0.0194979826394361,0.0507311095286787,0,1,"Accidental drowning and submersion"
"8",0.0337834814284158,0.0177831160360491,0.0499728925791574,0,1,"Accidental drowning and submersion"
"9",0.0331645538976871,0.016837707916434,0.0497081049422084,0,1,"Accidental drowning and submersion"
"10",0.0323087104459361,0.0161860536683288,0.0486289080720965,0,1,"Accidental drowning and submersion"
"11",0.0298783631686877,0.0142224169962601,0.0453298816324282,0,1,"Accidental drowning and submersion"
"12",0.0289535970366464,0.0141591559805438,0.0435419854764302,0,1,"Accidental drowning and submersion"
"13",0.00719695051075472,-0.0166443598984904,0.0300861440008955,5,1,"Accidental drowning and submersion"
"14",0.0193347445546927,-0.00434810296895646,0.0424110231643532,5,1,"Accidental drowning and submersion"
"15",0.0295349293942796,0.00347634341257874,0.0545180720826265,5,1,"Accidental drowning and submersion"
"16",0.0509565698269692,0.024343945221849,0.0778537887580772,5,1,"Accidental drowning and submersion"
"17",0.0754834233921246,0.0501179707902943,0.102357601091649,5,1,"Accidental drowning and submersion"
"18",0.0788495002982672,0.0549105356868328,0.103705589840905,5,1,"Accidental drowning and submersion"
"19",0.0759694442937411,0.0515538100167531,0.101482751449025,5,1,"Accidental drowning and submersion"
"20",0.0612077471003864,0.0342968342110632,0.0889319272138002,5,1,"Accidental drowning and submersion"
"21",0.0489612399423903,0.0181493887722771,0.0809299563291143,5,1,"Accidental drowning and submersion"
"22",0.0267257130069822,-0.0055360324706225,0.0574791414192885,5,1,"Accidental drowning and submersion"
"23",0.0131306815121022,-0.0155985314434853,0.0404014037984531,5,1,"Accidental drowning and submersion"
"24",0.00508868504147286,-0.019080467087305,0.0284829192648958,5,1,"Accidental drowning and submersion"
"25",0.0344567234899525,0.0122052698964911,0.0560513232839262,15,1,"Accidental drowning and submersion"
"26",0.0390743476377682,0.0164033064628153,0.0607408084961746,15,1,"Accidental drowning and submersion"
"27",0.0582407705768586,0.0359122092326892,0.0800937350738993,15,1,"Accidental drowning and submersion"
"28",0.0845630929541296,0.0621791413862476,0.10838271036638,15,1,"Accidental drowning and submersion"
"29",0.091398689561634,0.0719061900008424,0.111557366623651,15,1,"Accidental drowning and submersion"
