"","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"1",0.00838199748824809,-0.0092182722964863,0.0252421293047289,0,1,"Accidental falls"
"2",0.010236716254778,-0.00713638058154313,0.0276857920760999,0,1,"Accidental falls"
"3",0.0114023542035728,-0.00672837810572957,0.0302104947026573,0,1,"Accidental falls"
"4",0.0123673657004328,-0.00667036602186873,0.0328355929262777,0,1,"Accidental falls"
"5",0.0114033271396253,-0.00857204066849843,0.0319874213787564,0,1,"Accidental falls"
"6",0.0112911364652315,-0.00932412237022207,0.0324901570927489,0,1,"Accidental falls"
"7",0.0104577784484174,-0.0108727700601111,0.0316029204252948,0,1,"Accidental falls"
"8",0.0120723689045464,-0.0085990327655781,0.0341761594739358,0,1,"Accidental falls"
"9",0.0124349883379092,-0.00789197809207769,0.0345952467095196,0,1,"Accidental falls"
"10",0.0115709729584539,-0.00803026004114365,0.0323882450423083,0,1,"Accidental falls"
"11",0.00886631715381414,-0.0102724172806146,0.0272822212035819,0,1,"Accidental falls"
"12",0.0084255454615772,-0.00938484028190097,0.0255705905315161,0,1,"Accidental falls"
"13",0.00932047032556237,-0.00868618441522541,0.0263924732647184,5,1,"Accidental falls"
"14",0.00997418895902399,-0.00812125114693492,0.0273058467503401,5,1,"Accidental falls"
"15",0.0121440788096817,-0.00638155811590659,0.0308162567925483,5,1,"Accidental falls"
"16",0.0134319341981626,-0.00602856560214525,0.0337060570074884,5,1,"Accidental falls"
"17",0.0150402721977837,-0.00491207068133238,0.036802031385213,5,1,"Accidental falls"
"18",0.0166475285687281,-0.0038315186615135,0.0401130080421236,5,1,"Accidental falls"
"19",0.0167863623984083,-0.00398376252762965,0.0406975989037541,5,1,"Accidental falls"
"20",0.0164280233019214,-0.00439377832341792,0.0402821990479318,5,1,"Accidental falls"
"21",0.0151448476959443,-0.0054678546774842,0.0379962126385455,5,1,"Accidental falls"
"22",0.0127626534193954,-0.00740102724096172,0.0334536856274808,5,1,"Accidental falls"
"23",0.0108555762988062,-0.00840455788878561,0.0296101052977087,5,1,"Accidental falls"
"24",0.00951981690929463,-0.00868732922683008,0.0268557160485461,5,1,"Accidental falls"
"25",0.0192772928075688,0.00520167603904642,0.0341953342977453,15,1,"Accidental falls"
"26",0.0167633475072144,0.00191093958345153,0.0311545430948093,15,1,"Accidental falls"
"27",0.0160287307570426,0.000172296025044812,0.0311674856088414,15,1,"Accidental falls"
"28",0.0136871356082315,-0.00504825190892898,0.0296766994067718,15,1,"Accidental falls"
"29",0.0166947178604853,-0.000471494741941445,0.0335276469358882,15,1,"Accidental falls"
"30",0.0175839487975071,0.000205614443282015,0.035113266485931,15,1,"Accidental falls"
"31",0.0176024431682544,-0.000188396360804321,0.0352805565763716,15,1,"Accidental falls"
"32",0.0189620740807334,0.00150772586283187,0.0374178773797513,15,1,"Accidental falls"
"33",0.0190507028616724,0.00166704738116251,0.0373902172237314,15,1,"Accidental falls"
"34",0.0188839206167269,0.0021871131971349,0.0363116614598622,15,1,"Accidental falls"
"35",0.0170705344675844,0.000746439157836377,0.0325695302177166,15,1,"Accidental falls"
"36",0.0195715530786888,0.00541050365919869,0.0346195329329298,15,1,"Accidental falls"
"37",0.00785099799628213,-0.00662304781710066,0.0208700354920127,25,1,"Accidental falls"
"38",0.0108396553434879,-0.00288168437728963,0.0242568913653773,25,1,"Accidental falls"
"39",0.013276037705568,-0.00105560617998067,0.0281836368826253,25,1,"Accidental falls"
"40",0.0145885617849807,-0.000647796263170372,0.0308096261810418,25,1,"Accidental falls"
"41",0.0163511214586387,0.000753088735802238,0.0336592347006265,25,1,"Accidental falls"
"42",0.0179349810965498,0.00180688386370779,0.0367293924791405,25,1,"Accidental falls"
"43",0.0180008536399678,0.00161036129138465,0.0371990059706727,25,1,"Accidental falls"
"44",0.0170351728015333,0.000598996030669482,0.0359574348310287,25,1,"Accidental falls"
"45",0.0148218022459985,-0.00145669898491389,0.0325066977001537,25,1,"Accidental falls"
"46",0.0123997431041786,-0.00343473876307338,0.0283904214707918,25,1,"Accidental falls"
"47",0.0103025186145519,-0.00469541948296589,0.0247031154523717,25,1,"Accidental falls"
"48",0.00842712076026752,-0.00562657278232088,0.0214526021306579,25,1,"Accidental falls"
"49",0.00248506058380559,-0.00989917825627709,0.0145071776798609,35,1,"Accidental falls"
"50",-5.12356730931072e-06,-0.0137361200644606,0.0122409150035765,35,1,"Accidental falls"
"51",0.00169894021596987,-0.0123897758489199,0.014801908551846,35,1,"Accidental falls"
"52",0.00390911584388967,-0.0108780867336539,0.0184168524454343,35,1,"Accidental falls"
"53",0.00674849848108368,-0.00793547675763162,0.0224777724541864,35,1,"Accidental falls"
"54",0.00938073394260772,-0.0058445310541513,0.0269710315470021,35,1,"Accidental falls"
"55",0.0106285887776822,-0.00490899864893997,0.0291333189908309,35,1,"Accidental falls"
"56",0.00997892553835198,-0.00559658071090738,0.0281442183968245,35,1,"Accidental falls"
"57",0.00854242964437222,-0.00679843702714916,0.0256895860118659,35,1,"Accidental falls"
"58",0.00736783737395047,-0.0071087919223764,0.0231297638865943,35,1,"Accidental falls"
"59",0.00565356396507872,-0.00767326440977901,0.0195301679030101,35,1,"Accidental falls"
"60",0.00285742600702335,-0.0097771125841183,0.0150104647135272,35,1,"Accidental falls"
"61",0.0029687594375509,-0.0079530376137274,0.0133989063828881,45,1,"Accidental falls"
"62",0.00434368647993966,-0.00642749627967503,0.0150139913672796,45,1,"Accidental falls"
"63",0.00566151306817164,-0.00582774314232562,0.0174050893490853,45,1,"Accidental falls"
"64",0.00634969031583503,-0.00644783825350452,0.0195314433123539,45,1,"Accidental falls"
"65",0.00819393205811245,-0.00486368252712692,0.0226534185969026,45,1,"Accidental falls"
"66",0.00711810197250477,-0.00686876856948954,0.0216136936558117,45,1,"Accidental falls"
"67",0.00955102859868957,-0.00435608444889346,0.02589975445067,45,1,"Accidental falls"
"68",0.00865146471909119,-0.00537988409056676,0.0249084242527139,45,1,"Accidental falls"
"69",0.00415651287614891,-0.0106621594691172,0.0181672367861501,45,1,"Accidental falls"
"70",0.0039993990844392,-0.0095268411212126,0.017261864614686,45,1,"Accidental falls"
"71",0.00194558896146621,-0.0110185584948629,0.0137124079419406,45,1,"Accidental falls"
"72",0.00310626841291672,-0.00778438401228137,0.0137158233113254,45,1,"Accidental falls"
"73",-0.00455499735924409,-0.0141712978609474,0.00514604166178658,55,1,"Accidental falls"
"74",-0.00381484561838148,-0.0135056371625433,0.00596944663888673,55,1,"Accidental falls"
"75",-0.000940630831569627,-0.0114162807974238,0.0108241433861798,55,1,"Accidental falls"
"76",-0.0016644698745277,-0.0134281695957545,0.0115786905771788,55,1,"Accidental falls"
"77",-0.00421188973592476,-0.0167220299173104,0.00884280850299485,55,1,"Accidental falls"
"78",-0.0087963214418486,-0.023554296211626,0.00413190824743263,55,1,"Accidental falls"
"79",-0.0097133618527844,-0.0246759328255892,0.00340415124100048,55,1,"Accidental falls"
"80",-0.0111775047306379,-0.0271081582464512,0.00213029707084309,55,1,"Accidental falls"
"81",-0.00863797856612417,-0.0227313951269694,0.0044159438878576,55,1,"Accidental falls"
"82",-0.00734277838261501,-0.0199997407919922,0.00492176044123528,55,1,"Accidental falls"
"83",-0.00666771556420563,-0.0179036427409269,0.00430983557436198,55,1,"Accidental falls"
"84",-0.00577089325121976,-0.0155142574060571,0.00387623142927417,55,1,"Accidental falls"
"85",0.000629296554276685,-0.00780624304136363,0.0097847303891906,65,1,"Accidental falls"
"86",0.000261793235999216,-0.0082013198997479,0.00928816722522976,65,1,"Accidental falls"
"87",-0.00433109432368092,-0.0150066632119565,0.0051222884214234,65,1,"Accidental falls"
"88",-0.00260705952561165,-0.0139857778411183,0.00828577720775641,65,1,"Accidental falls"
"89",-0.000113804137309382,-0.0113931133766456,0.0120294365253619,65,1,"Accidental falls"
"90",0.00013072647827629,-0.0118121202997277,0.0131353078051873,65,1,"Accidental falls"
"91",-0.0010323565724854,-0.0133213788081625,0.0117123816457684,65,1,"Accidental falls"
"92",-0.00374470057488997,-0.017194350330003,0.00852258610193784,65,1,"Accidental falls"
"93",-0.0022746843567156,-0.0147184416834981,0.0101534807992649,65,1,"Accidental falls"
"94",-0.00319457289502894,-0.0149003517493587,0.00797310001304015,65,1,"Accidental falls"
"95",-0.0027085757689978,-0.0128160670822957,0.00715720619076356,65,1,"Accidental falls"
"96",-0.0029197742405065,-0.0118524386542554,0.00559971673789678,65,1,"Accidental falls"
"97",-0.00905592103371911,-0.016094145829496,-0.0021438435327726,75,1,"Accidental falls"
"98",-0.00952577536192132,-0.016639134361346,-0.00268425566131564,75,1,"Accidental falls"
"99",-0.00875311852994552,-0.0167808403874706,-0.00113907249799035,75,1,"Accidental falls"
"100",-0.00363143542391824,-0.0125832510364607,0.00636362094210047,75,1,"Accidental falls"
"101",-0.00254241619586833,-0.0119546834668593,0.00782391154028305,75,1,"Accidental falls"
"102",-0.00144191464118345,-0.0115646159665577,0.0100990488166459,75,1,"Accidental falls"
"103",-0.00228782515498439,-0.0125517708379024,0.00918458891505885,75,1,"Accidental falls"
"104",-0.00521583380921758,-0.015765166383055,0.00562406855241074,75,1,"Accidental falls"
"105",-0.00820166586438191,-0.0191247630856319,0.00201555046281492,75,1,"Accidental falls"
"106",-0.00920455781601736,-0.019258499336026,0.000127529315629579,75,1,"Accidental falls"
"107",-0.00820318988303115,-0.0164330531336208,-1.34428844016151e-05,75,1,"Accidental falls"
"108",-0.00844724487213356,-0.0154448256564408,-0.0014625205619206,75,1,"Accidental falls"
"109",-0.00698174915951845,-0.0137940389878045,-0.000362467169167752,85,1,"Accidental falls"
"110",-0.00529084190617008,-0.0117294215060988,0.0015008880293142,85,1,"Accidental falls"
"111",-0.00813951343453528,-0.0157068286097496,-0.000936028383158709,85,1,"Accidental falls"
"112",-0.00823109221319315,-0.0173141411717177,0.000427538579934213,85,1,"Accidental falls"
"113",-0.00680299383603137,-0.0159749915094935,0.0027057358364962,85,1,"Accidental falls"
"114",-0.00901033973626261,-0.0196281555289324,0.000735819342228905,85,1,"Accidental falls"
"115",-0.00818161595164625,-0.0185804146618707,0.001744546414051,85,1,"Accidental falls"
"116",-0.00721750480096385,-0.0177004185105037,0.00304722056543525,85,1,"Accidental falls"
"117",-0.00431162238474325,-0.0141868246124291,0.00683979234033966,85,1,"Accidental falls"
"118",-0.00517481851320775,-0.0142288228337434,0.0045846107177879,85,1,"Accidental falls"
"119",-0.00812063859285083,-0.0165590085660893,-0.000321515273645013,85,1,"Accidental falls"
"120",-0.00557337421629122,-0.0122492181553531,0.00136223959053069,85,1,"Accidental falls"
"121",0.0126939266998341,-0.00528595612929369,0.0300842896686451,0,2,"Accidental falls"
"122",0.0127274504813741,-0.00558356421716399,0.0303775164456809,0,2,"Accidental falls"
"123",0.0140958634567314,-0.00479524408049035,0.0328462527265892,0,2,"Accidental falls"
"124",0.0161245389333244,-0.00337688552432378,0.0367760983117531,0,2,"Accidental falls"
"125",0.0169373625367984,-0.00319913629836426,0.0387350959065487,0,2,"Accidental falls"
"126",0.0166445407654047,-0.00412086290131243,0.0388598284135415,0,2,"Accidental falls"
"127",0.0161298961447888,-0.00506338305058605,0.0383492735797382,0,2,"Accidental falls"
"128",0.0162297681126463,-0.00493418393179663,0.0386007784572191,0,2,"Accidental falls"
"129",0.016285499035041,-0.00452933364422349,0.0384831042031421,0,2,"Accidental falls"
"130",0.0157709290932,-0.00426386743240874,0.0368397438027019,0,2,"Accidental falls"
"131",0.0139819148634236,-0.0051672233118331,0.0329546932399923,0,2,"Accidental falls"
"132",0.0132816693596184,-0.00467648289112567,0.0309065223938274,0,2,"Accidental falls"
"133",0.0130943032308169,-0.00483007745709347,0.0305133542416031,5,2,"Accidental falls"
"134",0.0132124966643803,-0.00498911210518272,0.0309252932813252,5,2,"Accidental falls"
"135",0.0140278132315706,-0.00495719244710321,0.032814038099793,5,2,"Accidental falls"
"136",0.0149579746040176,-0.00493205596198534,0.0351447747933901,5,2,"Accidental falls"
"137",0.0154824320665803,-0.00504324660234231,0.0365916210347676,5,2,"Accidental falls"
"138",0.0160123776541618,-0.00502027233449542,0.0380099438796488,5,2,"Accidental falls"
"139",0.0162647852502286,-0.00503317277637127,0.0386910155924682,5,2,"Accidental falls"
"140",0.0167163726608273,-0.00447557128060586,0.0394392415303894,5,2,"Accidental falls"
"141",0.0171485815347738,-0.0036614199889881,0.0398939513201594,5,2,"Accidental falls"
"142",0.0160435359126514,-0.0040821568957017,0.0371749217011479,5,2,"Accidental falls"
"143",0.0153001091676903,-0.00364358155224981,0.0347541146856905,5,2,"Accidental falls"
"144",0.0135581193009687,-0.00450151586825065,0.0312621796191164,5,2,"Accidental falls"
"145",0.008073662994728,-0.00916941097131318,0.0249326552107771,15,2,"Accidental falls"
"146",0.00860955058882388,-0.00877020388989785,0.025739440205619,15,2,"Accidental falls"
"147",0.0096935026051888,-0.00844480186327168,0.0279819688695901,15,2,"Accidental falls"
"148",0.0114083317068308,-0.00755418028388138,0.031684223579482,15,2,"Accidental falls"
"149",0.0116197050896438,-0.00803125699445841,0.032677672809834,15,2,"Accidental falls"
"150",0.0118461185608028,-0.00835929485063546,0.0337098609803114,15,2,"Accidental falls"
"151",0.0109984884387944,-0.00966723001576851,0.0327173392536026,15,2,"Accidental falls"
"152",0.0101011187895015,-0.0108525782685766,0.0314468770533064,15,2,"Accidental falls"
"153",0.0101181618209284,-0.0104131426114483,0.0312426021130125,15,2,"Accidental falls"
"154",0.00972438069662979,-0.00996837629179333,0.0298385085900086,15,2,"Accidental falls"
"155",0.00829378678270393,-0.0104520856203572,0.026622331799222,15,2,"Accidental falls"
"156",0.00756390332327113,-0.0100523188254877,0.0245849707527209,15,2,"Accidental falls"
"157",0.0125206062640924,-0.0048577253265274,0.0288975789177348,25,2,"Accidental falls"
"158",0.0128246353936733,-0.00455200190041804,0.0294413012961925,25,2,"Accidental falls"
"159",0.0136927571787336,-0.00450713765386646,0.0314434795845551,25,2,"Accidental falls"
"160",0.0136633585102455,-0.00595370702836646,0.0325207511385527,25,2,"Accidental falls"
"161",0.0153494605756812,-0.00441611132276181,0.0354303046419584,25,2,"Accidental falls"
"162",0.0166673717331745,-0.00340675391347408,0.0380224408546311,25,2,"Accidental falls"
"163",0.016621454298566,-0.00389071903043223,0.0381799073046897,25,2,"Accidental falls"
"164",0.0169244822681788,-0.00357441524433517,0.0386188301063564,25,2,"Accidental falls"
"165",0.0183849837739419,-0.00155230671602376,0.0407253158143896,25,2,"Accidental falls"
"166",0.0181295389285475,-0.000950361563246696,0.0392743650115276,25,2,"Accidental falls"
"167",0.0171581009545662,-0.000656197322306953,0.0362594233658859,25,2,"Accidental falls"
"168",0.0152466336226782,-0.00147652447777841,0.0321690287320784,25,2,"Accidental falls"
"169",0.00247537172593368,-0.0131695184685865,0.0178361970714105,35,2,"Accidental falls"
"170",0.00130237706356846,-0.0152090309887894,0.0167938652966965,35,2,"Accidental falls"
"171",0.00466267572066502,-0.0117949531463906,0.0218124340337422,35,2,"Accidental falls"
"172",0.00639529163072133,-0.011078918572229,0.0257065992149427,35,2,"Accidental falls"
"173",0.00608324689684805,-0.0121017602578261,0.0258420360509049,35,2,"Accidental falls"
"174",0.00516482538757488,-0.0138691002338049,0.0251194618524119,35,2,"Accidental falls"
"175",0.00468758767364466,-0.0148059520860575,0.0247997093703229,35,2,"Accidental falls"
"176",0.00433039194198871,-0.0153424953952754,0.0244412978837974,35,2,"Accidental falls"
"177",0.00406367446255552,-0.0153136069463298,0.0237802554535399,35,2,"Accidental falls"
"178",0.00386474612496142,-0.0145725943435142,0.0226150842122035,35,2,"Accidental falls"
"179",0.00310084452033824,-0.0140743880117643,0.020159044889865,35,2,"Accidental falls"
"180",0.00235309116613711,-0.0136108412678807,0.0179475779792328,35,2,"Accidental falls"
"181",0.00105661781732115,-0.0134762999841808,0.0147735560191174,45,2,"Accidental falls"
"182",0.00231617623836923,-0.011844498641837,0.0162900843574667,45,2,"Accidental falls"
"183",0.00252736157614771,-0.0126681926025866,0.0175102505703323,45,2,"Accidental falls"
"184",0.00293123056823807,-0.0136081122170071,0.0193028718506912,45,2,"Accidental falls"
"185",0.0046890690950382,-0.0121912397273985,0.0224929760014554,45,2,"Accidental falls"
"186",0.00431382146094042,-0.0134052631770212,0.0226117620819643,45,2,"Accidental falls"
"187",0.00412104731175777,-0.0139429100345883,0.0226124719551781,45,2,"Accidental falls"
"188",0.00243430840384546,-0.0164341818183263,0.0204629692063664,45,2,"Accidental falls"
"189",0.00334389715407902,-0.014799147620242,0.0212674644994412,45,2,"Accidental falls"
"190",0.00444190901556948,-0.0124310518750473,0.0218327112025396,45,2,"Accidental falls"
"191",0.00580594408805497,-0.00950776027209532,0.022472725487366,45,2,"Accidental falls"
"192",0.00370443681370889,-0.0103683596682496,0.0179899138010072,45,2,"Accidental falls"
"193",-0.0058662222844913,-0.0205644450102676,0.00691229179486548,55,2,"Accidental falls"
"194",-0.00408898397528357,-0.0178565400306701,0.0086046382171702,55,2,"Accidental falls"
"195",-0.00211996238331366,-0.0166501852290317,0.0116627427776158,55,2,"Accidental falls"
"196",0.00137827574705148,-0.0142842207362054,0.0176253463385206,55,2,"Accidental falls"
"197",0.00422621924980331,-0.0119966779415037,0.0221124068585912,55,2,"Accidental falls"
"198",0.0070958485188119,-0.00981665574780362,0.027046904167037,55,2,"Accidental falls"
"199",0.00802179230360869,-0.00917005679995394,0.0284059004830376,55,2,"Accidental falls"
"200",0.00957917856143742,-0.00790466115389341,0.0312316669956641,55,2,"Accidental falls"
"201",0.0113944455301351,-0.00639330610987306,0.0346186393358568,55,2,"Accidental falls"
"202",0.00759708349875642,-0.00853663730710513,0.0273758880219937,55,2,"Accidental falls"
"203",0.00237304965658924,-0.0120850015343184,0.0178589457520253,55,2,"Accidental falls"
"204",-0.00309116810763091,-0.016854781593311,0.00966787173436114,55,2,"Accidental falls"
